250	0.234	1	0	task-0:0.025	|	0.269825	0.233896	0.182652	0.117128	0.143594	0.0819765	0.0756889	0.0691581	0.0632716	0.0592664	0.0563798	0.0537229	0.0506591	0.0482756	0.0466326	0.044963	0.0417056	0.03623	0.0287921	0.0596528	0.0835365	0.0320288	0.0361472	0.0230326	0.022156	0.0219429	0.0218691	0.0217634	0.0216308	0.0213693	0.0213071	0.0213299	0.0212684	0.0211586	0.021032	0.0209676	0.0209184	0.0207391	0.0206184	0.0203788	0.0201032	0.0200665	0.019896	0.0197188	0.0196567	0.0196312	0.0196231	0.0195676	0.0194475	0.0192351	0.0188176	0.01801	0.0216053	0.0177653	0.0177406	0.0176813	0.0176156	0.0175199	0.0174725	0.0173762	0.0171886	0.0168136	0.0160889	0.0153325	0.0574862	0.0148678	0.0148416	0.0147898	0.0146879	0.0145313	0.0142012	0.0166155	0.0142367	0.0141721	0.0141217	0.014104	0.0140693	0.014002	0.013842	0.0135371	0.0140067	0.0170916	0.0131691	0.0130994	0.0130522	0.0130515	0.0130551	0.0130692	0.0130539	0.013015	0.012938	0.0129064	0.0128135	0.0127975	0.0127914	0.0127822	0.0127604	0.0126684	0.0126696	0.012569	0.0125719	0.0125729	0.0125798	0.0125837	0.0125891	0.00589725	0.00542293	0.00409109	0.00258658	0.00239352	
274	0.219	1	0	task-0:0.02	|	0.262987	0.22694	0.180584	0.108294	0.121217	0.0928582	0.0612104	0.0588245	0.0575326	0.0558412	0.0546727	0.0532826	0.0509656	0.0486208	0.0464344	0.0448357	0.0433684	0.0407695	0.0393191	0.0392964	0.0370904	0.0366747	0.0359242	0.0348065	0.0341517	0.0334745	0.0329581	0.032066	0.0304787	0.0293782	0.035322	0.0281528	0.0277064	0.0276327	0.0274873	0.0272409	0.026754	0.0263974	0.0259842	0.0259412	0.025855	0.0257572	0.0255748	0.0251806	0.0244394	0.0231307	0.0215915	0.0407367	0.0215349	0.0210956	0.0207987	0.0207507	0.0206421	0.020412	0.0199474	0.0205689	0.0197707	0.0197445	0.0196674	0.0194967	0.0191445	0.0184612	0.0172692	0.0323153	0.0203901	0.0167452	0.0163121	0.0163052	0.0162893	0.0162735	0.0161715	0.0160938	0.0159398	0.01564	0.0150749	0.0140322	0.0333993	0.0142478	0.0140852	0.0139841	0.0139713	0.0139386	0.0138679	0.0137408	0.0135071	0.0130594	0.0179945	0.0141322	0.0127885	0.0126565	0.0126597	0.0126627	0.0126755	0.0126589	0.0126233	0.0125694	0.0124563	0.0122321	0.0117989	0.0109944	0.00959605	0.0216843	0.0758	0.0321039	0.0563101	0.0204139	0.0104947	0.0213804	0.00787684	0.0076332	0.00759278	0.00758094	0.00757584	0.00756688	0.00755209	0.00749347	0.00763717	0.00751146	0.0075012	0.00748257	0.00746576	0.00743316	0.00736977	0.00755606	0.00749546	0.00730295	0.00729446	0.00727828	0.0072559	0.0072575	0.00720352	0.00722282	0.0072174	0.00720688	0.00718627	0.00714583	0.00706683	0.00691506	0.00661475	0.0206669	0.00675013	0.00662309	0.00660307	0.00659958	0.00659115	0.00657295	0.00653584	0.00646896	0.00634118	0.00609547	0.00564147	0.0118817	0.0310606	0.0194169	0.0333856	0.00823137	0.0052045	0.00495199	0.00496363	0.00496589	0.00496482	0.00495494	0.00493585	0.00491392	0.00487073	0.00478577	0.00492797	0.00821876	0.00467638	0.00463792	0.00463663	0.00463456	0.00463134	0.0046084	0.00463419	0.00459266	0.00459935	0.00460645	0.0046047	0.00460053	0.00459261	0.00446698	0.00396058	0.00292513	0.00165772	

274	0.187	1	0	task-0:0.02	|	0.262987	0.22694	0.180584	0.108294	0.121217	0.0928582	0.0612104	0.0588245	0.0575326	0.0558412	0.0546727	0.0532826	0.0509656	0.0486208	0.0464344	0.0448357	0.0433684	0.0407695	0.0393191	0.0392964	0.0370904	0.0366747	0.0359242	0.0348065	0.0341517	0.0334745	0.0329581	0.032066	0.0304787	0.0293782	0.035322	0.0281528	0.0277064	0.0276327	0.0274873	0.0272409	0.026754	0.0263974	0.0259842	0.0259412	0.025855	0.0257572	0.0255748	0.0251806	0.0244394	0.0231307	0.0215915	0.0407367	0.0215349	0.0210956	0.0207987	0.0207507	0.0206421	0.020412	0.0199474	0.0205689	0.0197707	0.0197445	0.0196674	0.0194967	0.0191445	0.0184612	0.0172692	0.0323153	0.0203901	0.0167452	0.0163121	0.0163052	0.0162893	0.0162735	0.0161715	0.0160938	0.0159398	0.01564	0.0150749	0.0140322	0.0333993	0.0142478	0.0140852	0.0139841	0.0139713	0.0139386	0.0138679	0.0137408	0.0135071	0.0130594	0.0179945	0.0141322	0.0127885	0.0126565	0.0126597	0.0126627	0.0126755	0.0126589	0.0126233	0.0125694	0.0124563	0.0122321	0.0117989	0.0109944	0.00959605	0.0216843	0.0758	0.0321039	0.0563101	0.0204139	0.0104947	0.0213804	0.00787684	0.0076332	0.00759278	0.00758094	0.00757584	0.00756688	0.00755209	0.00749347	0.00763717	0.00751146	0.0075012	0.00748257	0.00746576	0.00743316	0.00736977	0.00755606	0.00749546	0.00730295	0.00729446	0.00727828	0.0072559	0.0072575	0.00720352	0.00722282	0.0072174	0.00720688	0.00718627	0.00714583	0.00706683	0.00691506	0.00661475	0.0206669	0.00675013	0.00662309	0.00660307	0.00659958	0.00659115	0.00657295	0.00653584	0.00646896	0.00634118	0.00609547	0.00564147	0.0118817	0.0310606	0.0194169	0.0333856	0.00823137	0.0052045	0.00495199	0.00496363	0.00496589	0.00496482	0.00495494	0.00493585	0.00491392	0.00487073	0.00478577	0.00492797	0.00821876	0.00467638	0.00463792	0.00463663	0.00463456	0.00463134	0.0046084	0.00463419	0.00459266	0.00459935	0.00460645	0.0046047	0.00460053	0.00459261	0.00446698	0.00396058	0.00292513	0.00165772	

274	0.234	1	0	task-0:0.02	|	0.262987	0.22694	0.180584	0.108294	0.121217	0.0928582	0.0612104	0.0588245	0.0575326	0.0558412	0.0546727	0.0532826	0.0509656	0.0486208	0.0464344	0.0448357	0.0433684	0.0407695	0.0393191	0.0392964	0.0370904	0.0366747	0.0359242	0.0348065	0.0341517	0.0334745	0.0329581	0.032066	0.0304787	0.0293782	0.035322	0.0281528	0.0277064	0.0276327	0.0274873	0.0272409	0.026754	0.0263974	0.0259842	0.0259412	0.025855	0.0257572	0.0255748	0.0251806	0.0244394	0.0231307	0.0215915	0.0407367	0.0215349	0.0210956	0.0207987	0.0207507	0.0206421	0.020412	0.0199474	0.0205689	0.0197707	0.0197445	0.0196674	0.0194967	0.0191445	0.0184612	0.0172692	0.0323153	0.0203901	0.0167452	0.0163121	0.0163052	0.0162893	0.0162735	0.0161715	0.0160938	0.0159398	0.01564	0.0150749	0.0140322	0.0333993	0.0142478	0.0140852	0.0139841	0.0139713	0.0139386	0.0138679	0.0137408	0.0135071	0.0130594	0.0179945	0.0141322	0.0127885	0.0126565	0.0126597	0.0126627	0.0126755	0.0126589	0.0126233	0.0125694	0.0124563	0.0122321	0.0117989	0.0109944	0.00959605	0.0216843	0.0758	0.0321039	0.0563101	0.0204139	0.0104947	0.0213804	0.00787684	0.0076332	0.00759278	0.00758094	0.00757584	0.00756688	0.00755209	0.00749347	0.00763717	0.00751146	0.0075012	0.00748257	0.00746576	0.00743316	0.00736977	0.00755606	0.00749546	0.00730295	0.00729446	0.00727828	0.0072559	0.0072575	0.00720352	0.00722282	0.0072174	0.00720688	0.00718627	0.00714583	0.00706683	0.00691506	0.00661475	0.0206669	0.00675013	0.00662309	0.00660307	0.00659958	0.00659115	0.00657295	0.00653584	0.00646896	0.00634118	0.00609547	0.00564147	0.0118817	0.0310606	0.0194169	0.0333856	0.00823137	0.0052045	0.00495199	0.00496363	0.00496589	0.00496482	0.00495494	0.00493585	0.00491392	0.00487073	0.00478577	0.00492797	0.00821876	0.00467638	0.00463792	0.00463663	0.00463456	0.00463134	0.0046084	0.00463419	0.00459266	0.00459935	0.00460645	0.0046047	0.00460053	0.00459261	0.00446698	0.00396058	0.00292513	0.00165772	

207	0.156	1	0	task-0:0.015	|	0.238268	0.211208	0.163355	0.0956332	0.113842	0.0945832	0.056214	0.0536727	0.0525634	0.0513694	0.0506622	0.049949	0.0484558	0.047041	0.0443648	0.0401517	0.0390644	0.0515532	0.0348167	0.034444	0.0337465	0.032887	0.0318502	0.0310651	0.0306463	0.0303252	0.0301319	0.0298822	0.0294641	0.0287798	0.0285704	0.028051	0.0278748	0.0275052	0.0267719	0.0254035	0.0230173	0.0321243	0.035532	0.0221449	0.0208837	0.0206187	0.020581	0.0205117	0.0203684	0.0200901	0.0195147	0.0230821	0.0194869	0.0193347	0.0192665	0.0192519	0.0192271	0.0191875	0.0190662	0.0188361	0.0188058	0.0185833	0.0185076	0.0184747	0.0184226	0.0182504	0.0181677	0.0180082	0.0176644	0.0181004	0.0175186	0.0175104	0.0174609	0.0173461	0.0171136	0.0167407	0.016557	0.0201213	0.0162263	0.016032	0.0160207	0.0160103	0.0159689	0.0158836	0.0156828	0.0158306	0.0156844	0.0156236	0.0155523	0.0155274	0.0154818	0.015345	0.0152466	0.0150435	0.015333	0.0150359	0.0149801	0.0149071	0.0149002	0.0148626	0.0147823	0.014618	0.014294	0.0137084	0.019391	0.0174701	0.01352	0.0130742	0.0130684	0.0130586	0.0130415	0.0129755	0.0128514	0.0128062	0.0130293	0.0126616	0.0126486	0.0126235	0.0125747	0.0124532	0.0122178	0.0117668	0.0111188	0.0531162	0.0109536	0.0109492	0.0109439	0.010924	0.0108546	0.0107829	0.0106116	0.0114991	0.0105975	0.0106099	0.0105941	0.0105631	0.0105328	0.0104957	0.0104228	0.0102807	0.00998321	0.0139886	0.00993845	0.00997613	0.00995845	0.00994232	0.00991302	0.00989823	0.00986984	0.00984887	0.00977046	0.00996194	0.00979521	0.00977992	0.00975103	0.00951095	0.00896106	0.00772806	0.00687182	0.00684043	0.00673489	0.00651883	0.00614956	0.00555905	0.00453538	0.00388218	0.0041053	0.00327218	0.00319287	0.0030433	0.00282015	0.00242372	

207	0.171	1	0	task-0:0.015	|	0.238268	0.211208	0.163355	0.0956332	0.113842	0.0945832	0.056214	0.0536727	0.0525634	0.0513694	0.0506622	0.049949	0.0484558	0.047041	0.0443648	0.0401517	0.0390644	0.0515532	0.0348167	0.034444	0.0337465	0.032887	0.0318502	0.0310651	0.0306463	0.0303252	0.0301319	0.0298822	0.0294641	0.0287798	0.0285704	0.028051	0.0278748	0.0275052	0.0267719	0.0254035	0.0230173	0.0321243	0.035532	0.0221449	0.0208837	0.0206187	0.020581	0.0205117	0.0203684	0.0200901	0.0195147	0.0230821	0.0194869	0.0193347	0.0192665	0.0192519	0.0192271	0.0191875	0.0190662	0.0188361	0.0188058	0.0185833	0.0185076	0.0184747	0.0184226	0.0182504	0.0181677	0.0180082	0.0176644	0.0181004	0.0175186	0.0175104	0.0174609	0.0173461	0.0171136	0.0167407	0.016557	0.0201213	0.0162263	0.016032	0.0160207	0.0160103	0.0159689	0.0158836	0.0156828	0.0158306	0.0156844	0.0156236	0.0155523	0.0155274	0.0154818	0.015345	0.0152466	0.0150435	0.015333	0.0150359	0.0149801	0.0149071	0.0149002	0.0148626	0.0147823	0.014618	0.014294	0.0137084	0.019391	0.0174701	0.01352	0.0130742	0.0130684	0.0130586	0.0130415	0.0129755	0.0128514	0.0128062	0.0130293	0.0126616	0.0126486	0.0126235	0.0125747	0.0124532	0.0122178	0.0117668	0.0111188	0.0531162	0.0109536	0.0109492	0.0109439	0.010924	0.0108546	0.0107829	0.0106116	0.0114991	0.0105975	0.0106099	0.0105941	0.0105631	0.0105328	0.0104957	0.0104228	0.0102807	0.00998321	0.0139886	0.00993845	0.00997613	0.00995845	0.00994232	0.00991302	0.00989823	0.00986984	0.00984887	0.00977046	0.00996194	0.00979521	0.00977992	0.00975103	0.00951095	0.00896106	0.00772806	0.00687182	0.00684043	0.00673489	0.00651883	0.00614956	0.00555905	0.00453538	0.00388218	0.0041053	0.00327218	0.00319287	0.0030433	0.00282015	0.00242372	

207	0.141	1	0	task-0:0.015	|	0.238268	0.211208	0.163355	0.0956332	0.113842	0.0945832	0.056214	0.0536727	0.0525634	0.0513694	0.0506622	0.049949	0.0484558	0.047041	0.0443648	0.0401517	0.0390644	0.0515532	0.0348167	0.034444	0.0337465	0.032887	0.0318502	0.0310651	0.0306463	0.0303252	0.0301319	0.0298822	0.0294641	0.0287798	0.0285704	0.028051	0.0278748	0.0275052	0.0267719	0.0254035	0.0230173	0.0321243	0.035532	0.0221449	0.0208837	0.0206187	0.020581	0.0205117	0.0203684	0.0200901	0.0195147	0.0230821	0.0194869	0.0193347	0.0192665	0.0192519	0.0192271	0.0191875	0.0190662	0.0188361	0.0188058	0.0185833	0.0185076	0.0184747	0.0184226	0.0182504	0.0181677	0.0180082	0.0176644	0.0181004	0.0175186	0.0175104	0.0174609	0.0173461	0.0171136	0.0167407	0.016557	0.0201213	0.0162263	0.016032	0.0160207	0.0160103	0.0159689	0.0158836	0.0156828	0.0158306	0.0156844	0.0156236	0.0155523	0.0155274	0.0154818	0.015345	0.0152466	0.0150435	0.015333	0.0150359	0.0149801	0.0149071	0.0149002	0.0148626	0.0147823	0.014618	0.014294	0.0137084	0.019391	0.0174701	0.01352	0.0130742	0.0130684	0.0130586	0.0130415	0.0129755	0.0128514	0.0128062	0.0130293	0.0126616	0.0126486	0.0126235	0.0125747	0.0124532	0.0122178	0.0117668	0.0111188	0.0531162	0.0109536	0.0109492	0.0109439	0.010924	0.0108546	0.0107829	0.0106116	0.0114991	0.0105975	0.0106099	0.0105941	0.0105631	0.0105328	0.0104957	0.0104228	0.0102807	0.00998321	0.0139886	0.00993845	0.00997613	0.00995845	0.00994232	0.00991302	0.00989823	0.00986984	0.00984887	0.00977046	0.00996194	0.00979521	0.00977992	0.00975103	0.00951095	0.00896106	0.00772806	0.00687182	0.00684043	0.00673489	0.00651883	0.00614956	0.00555905	0.00453538	0.00388218	0.0041053	0.00327218	0.00319287	0.0030433	0.00282015	0.00242372	

207	0.14	1	0	task-0:0.015	|	0.238268	0.211208	0.163355	0.0956332	0.113842	0.0945832	0.056214	0.0536727	0.0525634	0.0513694	0.0506622	0.049949	0.0484558	0.047041	0.0443648	0.0401517	0.0390644	0.0515532	0.0348167	0.034444	0.0337465	0.032887	0.0318502	0.0310651	0.0306463	0.0303252	0.0301319	0.0298822	0.0294641	0.0287798	0.0285704	0.028051	0.0278748	0.0275052	0.0267719	0.0254035	0.0230173	0.0321243	0.035532	0.0221449	0.0208837	0.0206187	0.020581	0.0205117	0.0203684	0.0200901	0.0195147	0.0230821	0.0194869	0.0193347	0.0192665	0.0192519	0.0192271	0.0191875	0.0190662	0.0188361	0.0188058	0.0185833	0.0185076	0.0184747	0.0184226	0.0182504	0.0181677	0.0180082	0.0176644	0.0181004	0.0175186	0.0175104	0.0174609	0.0173461	0.0171136	0.0167407	0.016557	0.0201213	0.0162263	0.016032	0.0160207	0.0160103	0.0159689	0.0158836	0.0156828	0.0158306	0.0156844	0.0156236	0.0155523	0.0155274	0.0154818	0.015345	0.0152466	0.0150435	0.015333	0.0150359	0.0149801	0.0149071	0.0149002	0.0148626	0.0147823	0.014618	0.014294	0.0137084	0.019391	0.0174701	0.01352	0.0130742	0.0130684	0.0130586	0.0130415	0.0129755	0.0128514	0.0128062	0.0130293	0.0126616	0.0126486	0.0126235	0.0125747	0.0124532	0.0122178	0.0117668	0.0111188	0.0531162	0.0109536	0.0109492	0.0109439	0.010924	0.0108546	0.0107829	0.0106116	0.0114991	0.0105975	0.0106099	0.0105941	0.0105631	0.0105328	0.0104957	0.0104228	0.0102807	0.00998321	0.0139886	0.00993845	0.00997613	0.00995845	0.00994232	0.00991302	0.00989823	0.00986984	0.00984887	0.00977046	0.00996194	0.00979521	0.00977992	0.00975103	0.00951095	0.00896106	0.00772806	0.00687182	0.00684043	0.00673489	0.00651883	0.00614956	0.00555905	0.00453538	0.00388218	0.0041053	0.00327218	0.00319287	0.0030433	0.00282015	0.00242372	

207	0.125	1	0	task-0:0.015	|	0.238268	0.211208	0.163355	0.0956332	0.113842	0.0945832	0.056214	0.0536727	0.0525634	0.0513694	0.0506622	0.049949	0.0484558	0.047041	0.0443648	0.0401517	0.0390644	0.0515532	0.0348167	0.034444	0.0337465	0.032887	0.0318502	0.0310651	0.0306463	0.0303252	0.0301319	0.0298822	0.0294641	0.0287798	0.0285704	0.028051	0.0278748	0.0275052	0.0267719	0.0254035	0.0230173	0.0321243	0.035532	0.0221449	0.0208837	0.0206187	0.020581	0.0205117	0.0203684	0.0200901	0.0195147	0.0230821	0.0194869	0.0193347	0.0192665	0.0192519	0.0192271	0.0191875	0.0190662	0.0188361	0.0188058	0.0185833	0.0185076	0.0184747	0.0184226	0.0182504	0.0181677	0.0180082	0.0176644	0.0181004	0.0175186	0.0175104	0.0174609	0.0173461	0.0171136	0.0167407	0.016557	0.0201213	0.0162263	0.016032	0.0160207	0.0160103	0.0159689	0.0158836	0.0156828	0.0158306	0.0156844	0.0156236	0.0155523	0.0155274	0.0154818	0.015345	0.0152466	0.0150435	0.015333	0.0150359	0.0149801	0.0149071	0.0149002	0.0148626	0.0147823	0.014618	0.014294	0.0137084	0.019391	0.0174701	0.01352	0.0130742	0.0130684	0.0130586	0.0130415	0.0129755	0.0128514	0.0128062	0.0130293	0.0126616	0.0126486	0.0126235	0.0125747	0.0124532	0.0122178	0.0117668	0.0111188	0.0531162	0.0109536	0.0109492	0.0109439	0.010924	0.0108546	0.0107829	0.0106116	0.0114991	0.0105975	0.0106099	0.0105941	0.0105631	0.0105328	0.0104957	0.0104228	0.0102807	0.00998321	0.0139886	0.00993845	0.00997613	0.00995845	0.00994232	0.00991302	0.00989823	0.00986984	0.00984887	0.00977046	0.00996194	0.00979521	0.00977992	0.00975103	0.00951095	0.00896106	0.00772806	0.00687182	0.00684043	0.00673489	0.00651883	0.00614956	0.00555905	0.00453538	0.00388218	0.0041053	0.00327218	0.00319287	0.0030433	0.00282015	0.00242372	

207	0.156	1	0	task-0:0.015	|	0.238268	0.211208	0.163355	0.0956332	0.113842	0.0945832	0.056214	0.0536727	0.0525634	0.0513694	0.0506622	0.049949	0.0484558	0.047041	0.0443648	0.0401517	0.0390644	0.0515532	0.0348167	0.034444	0.0337465	0.032887	0.0318502	0.0310651	0.0306463	0.0303252	0.0301319	0.0298822	0.0294641	0.0287798	0.0285704	0.028051	0.0278748	0.0275052	0.0267719	0.0254035	0.0230173	0.0321243	0.035532	0.0221449	0.0208837	0.0206187	0.020581	0.0205117	0.0203684	0.0200901	0.0195147	0.0230821	0.0194869	0.0193347	0.0192665	0.0192519	0.0192271	0.0191875	0.0190662	0.0188361	0.0188058	0.0185833	0.0185076	0.0184747	0.0184226	0.0182504	0.0181677	0.0180082	0.0176644	0.0181004	0.0175186	0.0175104	0.0174609	0.0173461	0.0171136	0.0167407	0.016557	0.0201213	0.0162263	0.016032	0.0160207	0.0160103	0.0159689	0.0158836	0.0156828	0.0158306	0.0156844	0.0156236	0.0155523	0.0155274	0.0154818	0.015345	0.0152466	0.0150435	0.015333	0.0150359	0.0149801	0.0149071	0.0149002	0.0148626	0.0147823	0.014618	0.014294	0.0137084	0.019391	0.0174701	0.01352	0.0130742	0.0130684	0.0130586	0.0130415	0.0129755	0.0128514	0.0128062	0.0130293	0.0126616	0.0126486	0.0126235	0.0125747	0.0124532	0.0122178	0.0117668	0.0111188	0.0531162	0.0109536	0.0109492	0.0109439	0.010924	0.0108546	0.0107829	0.0106116	0.0114991	0.0105975	0.0106099	0.0105941	0.0105631	0.0105328	0.0104957	0.0104228	0.0102807	0.00998321	0.0139886	0.00993845	0.00997613	0.00995845	0.00994232	0.00991302	0.00989823	0.00986984	0.00984887	0.00977046	0.00996194	0.00979521	0.00977992	0.00975103	0.00951095	0.00896106	0.00772806	0.00687182	0.00684043	0.00673489	0.00651883	0.00614956	0.00555905	0.00453538	0.00388218	0.0041053	0.00327218	0.00319287	0.0030433	0.00282015	0.00242372	

245	0.203	1	0	task-0:0.025	|	0.238268	0.211208	0.163355	0.0956332	0.113842	0.0945832	0.056214	0.0536727	0.0525634	0.0513694	0.0506622	0.049949	0.0484558	0.047041	0.0443648	0.0401517	0.0390644	0.0515532	0.0348167	0.034444	0.0337465	0.032887	0.0318502	0.0310651	0.0306463	0.0303252	0.0301319	0.0298822	0.0294641	0.0287798	0.0285704	0.028051	0.0278748	0.0275052	0.0267719	0.0254035	0.0230173	0.0321243	0.035532	0.0221449	0.0208837	0.0206187	0.020581	0.0205117	0.0203684	0.0200901	0.0195147	0.0230821	0.0194869	0.0193347	0.0192665	0.0192519	0.0192271	0.0191875	0.0190662	0.0188361	0.0188058	0.0185833	0.0185076	0.0184747	0.0184226	0.0182504	0.0181677	0.0180082	0.0176644	0.0181004	0.0175186	0.0175104	0.0174609	0.0173461	0.0171136	0.0167407	0.016557	0.0201213	0.0162263	0.016032	0.0160207	0.0160103	0.0159689	0.0158836	0.0156828	0.0158306	0.0156844	0.0156236	0.0155523	0.0155274	0.0154818	0.015345	0.0152466	0.0150435	0.015333	0.0150359	0.0149801	0.0149071	0.0149002	0.0148626	0.0147823	0.014618	0.014294	0.0137084	0.019391	0.0174701	0.01352	0.0130742	0.0130684	0.0130586	0.0130415	0.0129755	0.0128514	0.0128062	0.0130293	0.0126616	0.0126486	0.0126235	0.0125747	0.0124532	0.0122178	0.0117668	0.0111188	0.0531162	0.0109536	0.0109492	0.0109439	0.010924	0.0108546	0.0107829	0.0106116	0.0114991	0.0105975	0.0106099	0.0105941	0.0105631	0.0105328	0.0104957	0.0104228	0.0102807	0.00998321	0.0139886	0.00993845	0.00997613	0.00995845	0.00994232	0.00991302	0.00989823	0.00986984	0.00984887	0.00977046	0.00996194	0.00979521	0.00977992	0.00975103	0.00761563	0.00670482	0.00539081	0.00521904	0.00513347	0.00494068	0.00457834	0.00394179	0.00299456	0.00213733	

170	0.14	1	0	task-0:0.015	|	0.295147	0.260254	0.184896	0.120482	0.141404	0.0974979	0.10089	0.082091	0.0792658	0.0737969	0.0638333	0.0550411	0.0756549	0.0501477	0.0489388	0.0475216	0.0449587	0.0405573	0.0389126	0.0548824	0.0348241	0.03445	0.0337197	0.0326687	0.031573	0.0322761	0.0309527	0.030574	0.0302242	0.0298117	0.0292145	0.028055	0.0259656	0.0225888	0.017914	0.0695392	0.0967444	0.0329265	0.0393242	0.0186239	0.0142529	0.0135649	0.0134747	0.0134522	0.0134068	0.0133183	0.0131501	0.0135803	0.013109	0.0130127	0.0129947	0.0129579	0.012889	0.0127709	0.012811	0.0128222	0.0126066	0.0125916	0.0125614	0.0124998	0.0123669	0.0121071	0.0116111	0.0107047	0.0227661	0.0340841	0.013643	0.0102895	0.00982099	0.00982843	0.00982312	0.0098105	0.00978289	0.00971421	0.00958492	0.00935554	0.0103372	0.0135012	0.00922076	0.00899388	0.00900926	0.00900984	0.00901171	0.00897203	0.00895659	0.00892696	0.00890019	0.00881498	0.00910602	0.00883435	0.00881902	0.00879204	0.00878161	0.00876509	0.00868979	0.00874842	0.00870438	0.00868385	0.00868066	0.00867573	0.00866546	0.00862764	0.008554	0.00841117	0.00813437	0.00761447	0.018203	0.0202905	0.00929854	0.00734632	0.00712604	0.00713874	0.00714517	0.00714031	0.00712849	0.00710482	0.00709092	0.00703096	0.00713707	0.00704769	0.00703608	0.00701605	0.00701993	0.00694307	0.00626795	0.00510254	0.00464282	0.00462789	0.00457606	0.00446886	0.0042923	0.00406555	0.00357337	0.00304957	0.00280836	0.00243996	

170	0.125	1	0	task-0:0.015	|	0.295147	0.260254	0.184896	0.120482	0.141404	0.0974979	0.10089	0.082091	0.0792658	0.0737969	0.0638333	0.0550411	0.0756549	0.0501477	0.0489388	0.0475216	0.0449587	0.0405573	0.0389126	0.0548824	0.0348241	0.03445	0.0337197	0.0326687	0.031573	0.0322761	0.0309527	0.030574	0.0302242	0.0298117	0.0292145	0.028055	0.0259656	0.0225888	0.017914	0.0695392	0.0967444	0.0329265	0.0393242	0.0186239	0.0142529	0.0135649	0.0134747	0.0134522	0.0134068	0.0133183	0.0131501	0.0135803	0.013109	0.0130127	0.0129947	0.0129579	0.012889	0.0127709	0.012811	0.0128222	0.0126066	0.0125916	0.0125614	0.0124998	0.0123669	0.0121071	0.0116111	0.0107047	0.0227661	0.0340841	0.013643	0.0102895	0.00982099	0.00982843	0.00982312	0.0098105	0.00978289	0.00971421	0.00958492	0.00935554	0.0103372	0.0135012	0.00922076	0.00899388	0.00900926	0.00900984	0.00901171	0.00897203	0.00895659	0.00892696	0.00890019	0.00881498	0.00910602	0.00883435	0.00881902	0.00879204	0.00878161	0.00876509	0.00868979	0.00874842	0.00870438	0.00868385	0.00868066	0.00867573	0.00866546	0.00862764	0.008554	0.00841117	0.00813437	0.00761447	0.018203	0.0202905	0.00929854	0.00734632	0.00712604	0.00713874	0.00714517	0.00714031	0.00712849	0.00710482	0.00709092	0.00703096	0.00713707	0.00704769	0.00703608	0.00701605	0.00701993	0.00694307	0.00626795	0.00510254	0.00464282	0.00462789	0.00457606	0.00446886	0.0042923	0.00406555	0.00357337	0.00304957	0.00280836	0.00243996	

170	0.094	1	0	task-0:0.015	|	0.295147	0.260254	0.184896	0.120482	0.141404	0.0974979	0.10089	0.082091	0.0792658	0.0737969	0.0638333	0.0550411	0.0756549	0.0501477	0.0489388	0.0475216	0.0449587	0.0405573	0.0389126	0.0548824	0.0348241	0.03445	0.0337197	0.0326687	0.031573	0.0322761	0.0309527	0.030574	0.0302242	0.0298117	0.0292145	0.028055	0.0259656	0.0225888	0.017914	0.0695392	0.0967444	0.0329265	0.0393242	0.0186239	0.0142529	0.0135649	0.0134747	0.0134522	0.0134068	0.0133183	0.0131501	0.0135803	0.013109	0.0130127	0.0129947	0.0129579	0.012889	0.0127709	0.012811	0.0128222	0.0126066	0.0125916	0.0125614	0.0124998	0.0123669	0.0121071	0.0116111	0.0107047	0.0227661	0.0340841	0.013643	0.0102895	0.00982099	0.00982843	0.00982312	0.0098105	0.00978289	0.00971421	0.00958492	0.00935554	0.0103372	0.0135012	0.00922076	0.00899388	0.00900926	0.00900984	0.00901171	0.00897203	0.00895659	0.00892696	0.00890019	0.00881498	0.00910602	0.00883435	0.00881902	0.00879204	0.00878161	0.00876509	0.00868979	0.00874842	0.00870438	0.00868385	0.00868066	0.00867573	0.00866546	0.00862764	0.008554	0.00841117	0.00813437	0.00761447	0.018203	0.0202905	0.00929854	0.00734632	0.00712604	0.00713874	0.00714517	0.00714031	0.00712849	0.00710482	0.00709092	0.00703096	0.00713707	0.00704769	0.00703608	0.00701605	0.00701993	0.00694307	0.00626795	0.00510254	0.00464282	0.00462789	0.00457606	0.00446886	0.0042923	0.00406555	0.00357337	0.00304957	0.00280836	0.00243996	

