64	0.054	4	0	task-3:0.424	task-0:0.346	task-1:0.3	task-2:0.506	|	0.0615308	0.084849	0.0781438	0.0641935	0.055227	0.0566322	0.0557115	0.0500482	0.0494534	0.0494405	0.0479379	0.0466701	0.044879	0.0430515	0.0419832	0.0445818	0.0454918	0.0465577	0.0477594	0.0488167	0.0494997	0.0499672	0.0500035	0.0500041	0.0500054	0.0519386	0.0543729	0.0547205	0.0546699	0.0545968	0.0545507	0.054558	0.054558	0.0545458	0.0545537	0.0545537	0.0545467	0.0545464	0.0545464	0.0545455	0.0545455	0.0545457	0.0545457	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	
130	0.109	4	0	task-3:0.032	task-0:0.082	task-1:0.036	task-2:0.032	|	0.0585644	0.0921718	0.089893	0.0664634	0.0589043	0.0599434	0.0546954	0.0585649	0.0586061	0.0551789	0.0565366	0.0551501	0.0514599	0.0474186	0.044446	0.0428029	0.0408422	0.0419332	0.0426633	0.0365152	0.0312152	0.0261813	0.0245335	0.0214276	0.0217465	0.021167	0.0226604	0.0224325	0.0197386	0.0160608	0.015124	0.0131805	0.0128746	0.011834	0.0114204	0.0110027	0.0109104	0.0106665	0.00965894	0.00940728	0.00881772	0.00829683	0.00789776	0.00743464	0.00694095	0.00649228	0.00635307	0.00598146	0.00568812	0.00545864	0.00519886	0.00489854	0.00475006	0.00449412	0.00422826	0.00396831	0.00375139	0.0035011	0.00336228	0.00320411	0.00303606	0.00285388	0.0026808	0.00252957	0.00235787	0.0022089	0.00205414	0.00214711	0.00192693	0.00182351	0.00171262	0.00159286	0.00146666	0.00133873	0.00122553	0.00111007	0.00101131	0.000948774	0.00105273	0.000794	0.0014548	0.0014551	0.00091111	0.000792455	0.000767606	0.00076931	0.000726606	0.0007085	0.000701029	0.000714605	0.000639477	0.000618573	0.000613952	0.000580372	0.000582103	0.00054935	0.000535843	0.000526689	0.000509521	0.000516955	0.000546819	0.000602029	0.000701676	0.000537113	0.00049023	0.000459214	0.000437305	0.000416726	0.000396239	0.000372595	0.000480764	0.000381057	0.000369713	0.000342397	0.000338222	0.000332853	0.000327881	0.0003244	0.000324742	0.000331278	0.000289112	0.000297282	0.000279376	0.000279368	0.000271951	0.000273269	0.000265885	0.000271059	0.000261476	0.000257106	

53	0.045	4	0	task-3:0.506	task-0:0.484	task-1:0.496	task-2:0.506	|	0.0567224	0.0703525	0.0551301	0.051341	0.0533699	0.0522216	0.0533335	0.0536842	0.0532542	0.0527508	0.0528508	0.0524785	0.0519419	0.0516635	0.0512788	0.0512159	0.0510489	0.0509002	0.0501702	0.0501182	0.050106	0.0501197	0.0502358	0.0505603	0.0542888	0.0548083	0.0548626	0.0548428	0.0548066	0.0547635	0.0547171	0.0546679	0.0546198	0.0545778	0.0545502	0.0545495	0.0545495	0.0545455	0.0545455	0.0545464	0.0545464	0.0545457	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	

76	0.067	4	0	task-3:0.012	task-0:0.09	task-1:0.096	task-2:0.03	|	0.0607955	0.0807554	0.0835148	0.0664053	0.0600555	0.0600457	0.0563147	0.0549537	0.0528846	0.0503146	0.0486287	0.0474158	0.0465457	0.0454326	0.0449681	0.0427599	0.0404552	0.0392075	0.0366017	0.0328644	0.0290986	0.0247826	0.0208177	0.0179441	0.0163182	0.0154607	0.0149325	0.0156793	0.0163523	0.0172654	0.0185616	0.0205539	0.0232858	0.0256882	0.0279797	0.0349922	0.0393235	0.0455505	0.0476627	0.0473668	0.0475461	0.0478734	0.0478836	0.0483711	0.0487233	0.0490794	0.0490616	0.0489088	0.0490608	0.0491198	0.0491661	0.0492735	0.049346	0.0494544	0.0495654	0.0496332	0.0496754	0.0496814	0.0496875	0.0496914	0.0496938	0.0497	0.0497141	0.0497059	0.0497133	0.0497152	0.049718	0.0497041	0.0496804	0.0496804	0.0496921	0.0496968	0.0496928	0.0496856	0.0496758	0.0496757	

130	0.112	4	0	task-3:0.032	task-0:0.082	task-1:0.036	task-2:0.032	|	0.0585644	0.0921718	0.089893	0.0664634	0.0589043	0.0599434	0.0546954	0.0585649	0.0586061	0.0551789	0.0565366	0.0551501	0.0514599	0.0474186	0.044446	0.0428029	0.0408422	0.0419332	0.0426633	0.0365152	0.0312152	0.0261813	0.0245335	0.0214276	0.0217465	0.021167	0.0226604	0.0224325	0.0197386	0.0160608	0.015124	0.0131805	0.0128746	0.011834	0.0114204	0.0110027	0.0109104	0.0106665	0.00965894	0.00940728	0.00881772	0.00829683	0.00789776	0.00743464	0.00694095	0.00649228	0.00635307	0.00598146	0.00568812	0.00545864	0.00519886	0.00489854	0.00475006	0.00449412	0.00422826	0.00396831	0.00375139	0.0035011	0.00336228	0.00320411	0.00303606	0.00285388	0.0026808	0.00252957	0.00235787	0.0022089	0.00205414	0.00214711	0.00192693	0.00182351	0.00171262	0.00159286	0.00146666	0.00133873	0.00122553	0.00111007	0.00101131	0.000948774	0.00105273	0.000794	0.0014548	0.0014551	0.00091111	0.000792455	0.000767606	0.00076931	0.000726606	0.0007085	0.000701029	0.000714605	0.000639477	0.000618573	0.000613952	0.000580372	0.000582103	0.00054935	0.000535843	0.000526689	0.000509521	0.000516955	0.000546819	0.000602029	0.000701676	0.000537113	0.00049023	0.000459214	0.000437305	0.000416726	0.000396239	0.000372595	0.000480764	0.000381057	0.000369713	0.000342397	0.000338222	0.000332853	0.000327881	0.0003244	0.000324742	0.000331278	0.000289112	0.000297282	0.000279376	0.000279368	0.000271951	0.000273269	0.000265885	0.000271059	0.000261476	0.000257106	

59	0.051	4	0	task-3:0.486	task-0:0.462	task-1:0.504	task-2:0.45	|	0.0637733	0.0875173	0.0764378	0.0615781	0.0544827	0.0584101	0.0583113	0.0546214	0.0544768	0.0545112	0.0540089	0.0541089	0.0543408	0.0544463	0.0544376	0.0544957	0.0545317	0.0545375	0.0545436	0.0545471	0.0545475	0.0545457	0.0545459	0.0545459	0.0545455	0.0545458	0.0545458	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	0.0545455	

117	0.099	4	0	task-3:0.046	task-0:0.06	task-1:0.094	task-2:0.044	|	0.0542371	0.0591098	0.0564888	0.0661487	0.0649327	0.0545449	0.0471869	0.038278	0.0372147	0.0343541	0.0313483	0.0301226	0.0276298	0.0262742	0.0256538	0.0252055	0.02488	0.0245757	0.0232602	0.0227746	0.0226316	0.0228406	0.0201576	0.0189773	0.0182518	0.0178495	0.032203	0.0316678	0.0181201	0.0189857	0.0295235	0.0303149	0.0534902	0.0467757	0.0100177	0.00947123	0.00957496	0.00964625	0.00966118	0.00968706	0.00973094	0.00979486	0.00987754	0.00927007	0.00926812	0.00938314	0.00920199	0.00915916	0.00912761	0.00921672	0.00911755	0.00911249	0.00922349	0.00912038	0.0290583	0.0375161	0.028957	0.0289318	0.0246424	0.0094342	0.00941705	0.00949189	0.00932203	0.00913452	0.0287032	0.0287648	0.0220489	0.00926949	0.00921526	0.00912927	0.00904063	0.00895584	0.00889782	0.00886221	0.0119435	0.0114335	0.00900484	0.00892934	0.0089447	0.00895202	0.00894878	0.00894636	0.00894993	0.00888268	0.00884675	0.00881174	0.00886899	0.00873877	0.00863896	0.00859502	0.0085617	0.00854599	0.0085218	0.00849383	0.00846518	0.00842801	0.00838356	0.0083307	0.00831445	0.00836443	0.00836798	0.00834465	0.00831629	0.00828188	0.00824001	0.00818888	0.00812631	0.0080495	0.00795565	0.00784211	0.0077571	0.00775065	0.00762792	0.00743047	0.00734464	0.00720826	0.00715241	

60	0.051	4	0	task-3:0.352	task-0:0.498	task-1:0.504	task-2:0.154	|	0.0619948	0.104259	0.100067	0.0730843	0.056663	0.0638181	0.0639607	0.055926	0.0558903	0.0555208	0.0531276	0.0534016	0.0524155	0.0516884	0.0516619	0.0502492	0.0490845	0.0477663	0.0461716	0.0474644	0.0462245	0.0438115	0.0435431	0.0445821	0.0443811	0.043341	0.0424527	0.0422182	0.04225	0.0423743	0.0421945	0.0420202	0.0419188	0.0420277	0.0420197	0.0418789	0.0421461	0.0427828	0.0436305	0.0535981	0.0472067	0.04619	0.0463455	0.0389486	0.0580279	0.0616848	0.0525717	0.0397605	0.0396491	0.0427541	0.0424175	0.0394237	0.0398687	0.0397559	0.0390694	0.0393906	0.039365	0.039007	0.0390694	0.0385366	

53	0.045	4	0	task-3:0.506	task-0:0.438	task-1:0.268	task-2:0.434	|	0.0744155	0.0817554	0.0723778	0.0553986	0.0521707	0.0492332	0.0475288	0.0468001	0.0474598	0.0476522	0.0480213	0.0484374	0.0480545	0.0478909	0.0485389	0.0489699	0.0493852	0.0502559	0.0501122	0.0504416	0.0506999	0.0509806	0.0508662	0.0510373	0.0512711	0.0514733	0.0514576	0.0515497	0.051666	0.0517835	0.0517775	0.0518325	0.0518964	0.0519686	0.05205	0.0521396	0.0522338	0.0522298	0.0522705	0.0523168	0.0523688	0.0524275	0.0524266	0.0523988	0.0523988	0.0524124	0.052429	0.0524481	0.052448	0.0524574	0.0524683	0.0524811	0.0524959	

64	0.053	4	0	task-3:0.21	task-0:0.34	task-1:0.52	task-2:0.206	|	0.0750727	0.0724284	0.0639461	0.0525406	0.0635938	0.0632915	0.055857	0.0529988	0.0532204	0.0530443	0.0533139	0.0534947	0.0536657	0.053695	0.0542686	0.0551502	0.0556147	0.0557788	0.0557291	0.0555223	0.0552473	0.0549798	0.0547646	0.054624	0.0545738	0.0545635	0.0545387	0.0545102	0.0545596	0.0546519	0.0546762	0.0546317	0.0545639	0.0544978	0.0505595	0.0503818	0.0502798	0.0502065	0.0501411	0.0500804	0.05003	0.0500016	0.0500139	0.0500139	0.0500015	0.0500032	0.0500032	0.0500001	0.0500023	0.0500023	0.0500004	0.0500002	0.0500002	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	

70	0.059	4	0	task-3:0.22	task-0:0.21	task-1:0.414	task-2:0.124	|	0.0591158	0.0853574	0.068323	0.0539218	0.0661337	0.0668656	0.0580021	0.0550471	0.0548397	0.0547671	0.0549529	0.0543518	0.0544621	0.0536719	0.0522549	0.0502078	0.0476559	0.046447	0.0449779	0.0439194	0.0432642	0.0434533	0.0438413	0.0441354	0.0438041	0.0427719	0.0432375	0.0441334	0.0512252	0.0512653	0.051327	0.0513246	0.0512995	0.0510659	0.0509688	0.0508848	0.0507457	0.0505752	0.0503395	0.0501841	0.0499537	0.0497045	0.0494589	0.0491551	0.0487753	0.0483154	0.0478032	0.0473517	0.0468729	0.0464203	0.0459107	0.0452978	0.0446312	0.0441313	0.0435608	0.0430322	0.0425813	0.0409949	0.0407555	0.0408078	0.0406893	0.0404277	0.0401797	0.0401709	0.0400491	0.0399094	0.0397698	0.0395611	0.0393521	0.0393607	

60	0.051	4	0	task-3:0.352	task-0:0.498	task-1:0.504	task-2:0.154	|	0.0619948	0.104259	0.100067	0.0730843	0.056663	0.0638181	0.0639607	0.055926	0.0558903	0.0555208	0.0531276	0.0534016	0.0524155	0.0516884	0.0516619	0.0502492	0.0490845	0.0477663	0.0461716	0.0474644	0.0462245	0.0438115	0.0435431	0.0445821	0.0443811	0.043341	0.0424527	0.0422182	0.04225	0.0423743	0.0421945	0.0420202	0.0419188	0.0420277	0.0420197	0.0418789	0.0421461	0.0427828	0.0436305	0.0535981	0.0472067	0.04619	0.0463455	0.0389486	0.0580279	0.0616848	0.0525717	0.0397605	0.0396491	0.0427541	0.0424175	0.0394237	0.0398687	0.0397559	0.0390694	0.0393906	0.039365	0.039007	0.0390694	0.0385366	

53	0.045	4	0	task-3:0.506	task-0:0.438	task-1:0.268	task-2:0.434	|	0.0744155	0.0817554	0.0723778	0.0553986	0.0521707	0.0492332	0.0475288	0.0468001	0.0474598	0.0476522	0.0480213	0.0484374	0.0480545	0.0478909	0.0485389	0.0489699	0.0493852	0.0502559	0.0501122	0.0504416	0.0506999	0.0509806	0.0508662	0.0510373	0.0512711	0.0514733	0.0514576	0.0515497	0.051666	0.0517835	0.0517775	0.0518325	0.0518964	0.0519686	0.05205	0.0521396	0.0522338	0.0522298	0.0522705	0.0523168	0.0523688	0.0524275	0.0524266	0.0523988	0.0523988	0.0524124	0.052429	0.0524481	0.052448	0.0524574	0.0524683	0.0524811	0.0524959	

60	0.052	4	0	task-3:0.352	task-0:0.498	task-1:0.504	task-2:0.154	|	0.0619948	0.104259	0.100067	0.0730843	0.056663	0.0638181	0.0639607	0.055926	0.0558903	0.0555208	0.0531276	0.0534016	0.0524155	0.0516884	0.0516619	0.0502492	0.0490845	0.0477663	0.0461716	0.0474644	0.0462245	0.0438115	0.0435431	0.0445821	0.0443811	0.043341	0.0424527	0.0422182	0.04225	0.0423743	0.0421945	0.0420202	0.0419188	0.0420277	0.0420197	0.0418789	0.0421461	0.0427828	0.0436305	0.0535981	0.0472067	0.04619	0.0463455	0.0389486	0.0580279	0.0616848	0.0525717	0.0397605	0.0396491	0.0427541	0.0424175	0.0394237	0.0398687	0.0397559	0.0390694	0.0393906	0.039365	0.039007	0.0390694	0.0385366	

64	0.054	4	0	task-3:0.21	task-0:0.34	task-1:0.52	task-2:0.206	|	0.0750727	0.0724284	0.0639461	0.0525406	0.0635938	0.0632915	0.055857	0.0529988	0.0532204	0.0530443	0.0533139	0.0534947	0.0536657	0.053695	0.0542686	0.0551502	0.0556147	0.0557788	0.0557291	0.0555223	0.0552473	0.0549798	0.0547646	0.054624	0.0545738	0.0545635	0.0545387	0.0545102	0.0545596	0.0546519	0.0546762	0.0546317	0.0545639	0.0544978	0.0505595	0.0503818	0.0502798	0.0502065	0.0501411	0.0500804	0.05003	0.0500016	0.0500139	0.0500139	0.0500015	0.0500032	0.0500032	0.0500001	0.0500023	0.0500023	0.0500004	0.0500002	0.0500002	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	

60	0.051	4	0	task-3:0.352	task-0:0.498	task-1:0.504	task-2:0.154	|	0.0619948	0.104259	0.100067	0.0730843	0.056663	0.0638181	0.0639607	0.055926	0.0558903	0.0555208	0.0531276	0.0534016	0.0524155	0.0516884	0.0516619	0.0502492	0.0490845	0.0477663	0.0461716	0.0474644	0.0462245	0.0438115	0.0435431	0.0445821	0.0443811	0.043341	0.0424527	0.0422182	0.04225	0.0423743	0.0421945	0.0420202	0.0419188	0.0420277	0.0420197	0.0418789	0.0421461	0.0427828	0.0436305	0.0535981	0.0472067	0.04619	0.0463455	0.0389486	0.0580279	0.0616848	0.0525717	0.0397605	0.0396491	0.0427541	0.0424175	0.0394237	0.0398687	0.0397559	0.0390694	0.0393906	0.039365	0.039007	0.0390694	0.0385366	

70	0.06	4	0	task-3:0.22	task-0:0.21	task-1:0.414	task-2:0.124	|	0.0591158	0.0853574	0.068323	0.0539218	0.0661337	0.0668656	0.0580021	0.0550471	0.0548397	0.0547671	0.0549529	0.0543518	0.0544621	0.0536719	0.0522549	0.0502078	0.0476559	0.046447	0.0449779	0.0439194	0.0432642	0.0434533	0.0438413	0.0441354	0.0438041	0.0427719	0.0432375	0.0441334	0.0512252	0.0512653	0.051327	0.0513246	0.0512995	0.0510659	0.0509688	0.0508848	0.0507457	0.0505752	0.0503395	0.0501841	0.0499537	0.0497045	0.0494589	0.0491551	0.0487753	0.0483154	0.0478032	0.0473517	0.0468729	0.0464203	0.0459107	0.0452978	0.0446312	0.0441313	0.0435608	0.0430322	0.0425813	0.0409949	0.0407555	0.0408078	0.0406893	0.0404277	0.0401797	0.0401709	0.0400491	0.0399094	0.0397698	0.0395611	0.0393521	0.0393607	

