160	0.016	2	task-0:0.242	|	0.265282	0.228584	0.226637	0.223275	0.219362	0.216838	0.216068	0.214392	0.212116	0.211367	0.214761	0.209297	0.208992	0.208873	0.208559	0.208208	0.207945	0.207793	0.207625	0.207261	0.206472	0.205994	0.20684	0.20542	0.205345	0.205281	0.205146	0.205042	0.205074	0.205033	0.184866	0.179171	0.169802	0.161443	0.156894	0.148448	0.133271	0.121219	0.120497	0.110545	0.109011	0.106217	0.106281	0.104198	0.102553	0.100386	0.0977876	0.0942318	0.0959812	0.0934978	0.0929317	0.0916454	0.0901767	0.0889349	0.0890126	0.0886349	0.0882568	0.0873923	0.0862766	0.0841036	0.0849144	0.0834312	0.083291	0.0830265	0.0824741	0.0824008	0.0821523	0.0821954	0.0821499	0.0820313	0.0817615	0.0812158	0.0804329	0.0798244	0.0801501	0.0802614	0.0802838	0.0803935	0.0803216	0.0803175	0.0803087	0.0802911	0.0802919	0.0802903	0.0802859	0.0644238	0.0534277	0.0464198	
197	0.015	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0591466	0.0504842	0.0434347	

189	0.016	2	task-0:0.242	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0628434	0.0503464	0.0456863	

189	0.015	2	task-0:0.242	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0628434	0.0503464	0.0456863	

189	0.016	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0598136	0.0510111	0.0439658	

189	0.016	2	task-0:0.242	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0628434	0.0503464	0.0456863	

186	0.016	2	task-0:0.23	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182633	0.174149	0.168678	0.158025	0.144349	0.118827	0.105845	0.159887	0.0950482	0.093857	0.0936675	0.0925795	0.0922486	0.0914529	0.0904918	0.0891686	0.0912209	0.0881629	0.0878166	0.0872949	0.0863221	0.0860627	0.0855752	0.0855048	0.085178	0.0847533	0.0839544	0.08407	0.0839774	0.0835884	0.0827823	0.0817173	0.0864227	0.081401	0.0813335	0.0811759	0.0810002	0.0806914	0.0808074	0.0807834	0.0807219	0.080587	0.0803324	0.0805413	0.0811385	0.0802858	0.0625563	0.0591587	0.0471024	0.0462113	0.0436304	0.0409497	0.0375039	0.0334777	0.0255556	

189	0.015	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0598136	0.0510111	0.0439658	

180	0.016	2	task-0:0.234	|	0.295171	0.22519	0.223136	0.220333	0.217602	0.215515	0.214231	0.213413	0.212837	0.211992	0.210747	0.211169	0.210296	0.210002	0.209577	0.20897	0.208601	0.208481	0.20829	0.20789	0.207044	0.205431	0.206498	0.205474	0.204511	0.204459	0.204455	0.204424	0.204408	0.204377	0.204361	0.204344	0.204326	0.20431	0.183837	0.183346	0.17357	0.164667	0.154886	0.153667	0.148028	0.140602	0.12882	0.129785	0.118282	0.115644	0.110049	0.107293	0.10607	0.104611	0.103909	0.102323	0.100265	0.0982923	0.0970519	0.0963362	0.094942	0.0932749	0.0905752	0.0856814	0.0855544	0.100929	0.0787578	0.0795901	0.0791106	0.0791965	0.0794007	0.0797803	0.080123	0.0802749	0.0802001	0.0802287	0.0802745	0.0803428	0.0804092	0.0805274	0.0804416	0.0804515	0.0804704	0.0805124	0.0805607	0.0806406	0.0805774	0.080583	0.0805939	0.0806174	0.0639432	0.0607154	0.04919	0.0483142	0.0464426	0.0442656	0.03893	0.0378882	

170	0.016	2	task-0:0.244	|	0.245761	0.22358	0.222466	0.220121	0.217198	0.215165	0.214327	0.212593	0.210445	0.21572	0.209939	0.209734	0.209305	0.208457	0.207756	0.21093	0.20715	0.207052	0.206784	0.206251	0.205985	0.205866	0.205758	0.205696	0.205615	0.205516	0.20531	0.182735	0.174718	0.167507	0.15829	0.15299	0.141303	0.128725	0.12195	0.120386	0.117594	0.114381	0.111467	0.108238	0.103841	0.102313	0.105211	0.097338	0.096565	0.0946381	0.090962	0.0872388	0.101379	0.0855787	0.0852793	0.0846749	0.0843575	0.0842209	0.0841145	0.083888	0.0836511	0.0831644	0.0830429	0.0829247	0.0827595	0.0823952	0.0820688	0.081488	0.0819001	0.0814837	0.0814105	0.0812348	0.0808876	0.0805924	0.0803547	0.0797048	0.0800713	0.0802246	0.0802946	0.0804593	0.080335	0.0803577	0.0803488	0.0803318	0.0802923	0.0802726	0.0802328	0.0802399	0.0628517	0.0508757	0.0450889	

184	0.016	2	task-0:0.246	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0625314	0.0503237	0.0458239	

183	0.016	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0591603	0.0505263	0.0435386	

189	0.015	2	task-0:0.242	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0628434	0.0503464	0.0456863	

183	0.016	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0591603	0.0505263	0.0435386	

176	0.016	2	task-0:0.242	|	0.226515	0.218852	0.218206	0.21752	0.217154	0.216302	0.215948	0.215361	0.214631	0.213493	0.212785	0.212826	0.212464	0.212135	0.211728	0.211349	0.21036	0.208594	0.205525	0.234593	0.20527	0.205199	0.205029	0.204675	0.204504	0.204485	0.20446	0.204438	0.204399	0.204328	0.2043	0.204305	0.204287	0.183712	0.17817	0.168605	0.160573	0.155984	0.147975	0.134174	0.122484	0.119541	0.112703	0.111058	0.107417	0.105255	0.104554	0.0988215	0.0984472	0.0974499	0.0963998	0.0960124	0.0951034	0.0940238	0.0928973	0.0914882	0.08975	0.089888	0.089273	0.0887692	0.087895	0.0860269	0.0832058	0.0880906	0.0831185	0.0830446	0.0828209	0.0823988	0.0823837	0.0822104	0.0821858	0.0820825	0.0818379	0.0815188	0.0809812	0.0813044	0.0812608	0.0812008	0.0810536	0.0808892	0.0805334	0.0806503	0.0806175	0.080539	0.0804367	0.080306	0.080058	0.0592489	0.0584565	0.0454852	

189	0.016	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0601195	0.0512657	0.0442387	

189	0.015	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0601195	0.0512657	0.0442387	

169	0.016	2	task-0:0.238	|	0.235116	0.229424	0.224295	0.219016	0.217854	0.216513	0.215201	0.214301	0.213888	0.21361	0.212841	0.212006	0.211271	0.210833	0.210656	0.210138	0.209497	0.208942	0.208678	0.208434	0.208238	0.208024	0.207758	0.207141	0.205917	0.208194	0.205785	0.205708	0.205565	0.188903	0.185444	0.177915	0.168216	0.161155	0.150016	0.140026	0.13612	0.133937	0.131832	0.12792	0.120999	0.11862	0.120801	0.114873	0.114718	0.113636	0.112355	0.117055	0.110699	0.110182	0.109057	0.107121	0.107989	0.107809	0.107617	0.107125	0.106198	0.104735	0.106361	0.100492	0.101726	0.102781	0.102549	0.102539	0.102462	0.10225	0.102325	0.102268	0.102175	0.101961	0.101831	0.101665	0.101371	0.101473	0.0807517	0.0659651	0.0639558	

188	0.015	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0593957	0.0507823	0.0438806	

197	0.016	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0591466	0.0504842	0.0434347	

198	0.031	2	task-0:0.242	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182805	0.174229	0.168829	0.158397	0.145199	0.120344	0.108412	0.153505	0.0955145	0.0938364	0.0941202	0.0925266	0.0922344	0.0911838	0.0900323	0.0908539	0.0886099	0.0882897	0.0880337	0.0874489	0.0867208	0.0853637	0.0842748	0.0862415	0.0825061	0.0824081	0.0822286	0.0818613	0.0816979	0.0813741	0.081355	0.0812512	0.0810813	0.0810779	0.0810152	0.0809091	0.0806835	0.0805179	0.0805439	0.0804508	0.0804313	0.0803948	0.0803206	0.0803001	0.0802791	0.0802252	0.0801357	0.0799771	0.0801261	0.0640225	0.0459767	0.0456314	

189	0.016	2	task-0:0.242	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0628434	0.0503464	0.0456863	

189	0.031	2	task-0:0.242	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0628434	0.0503464	0.0456863	

188	0.016	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0593957	0.0507823	0.0438806	

189	0.015	2	task-0:0.242	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0628434	0.0503464	0.0456863	

189	0.031	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0601195	0.0512657	0.0442387	

197	0.016	2	task-0:0.202	|	0.253433	0.231298	0.230078	0.228121	0.225568	0.223275	0.221213	0.219586	0.219055	0.217053	0.216371	0.215832	0.215297	0.214917	0.214223	0.213925	0.213392	0.212649	0.211	0.209726	0.213271	0.208472	0.208231	0.208185	0.207982	0.207776	0.207508	0.207276	0.207058	0.206683	0.205886	0.204589	0.20968	0.204445	0.204429	0.204416	0.20439	0.204375	0.204356	0.204332	0.204308	0.204273	0.204252	0.204219	0.204147	0.204053	0.182716	0.174099	0.168692	0.158285	0.145209	0.120534	0.10867	0.152585	0.0955219	0.0937597	0.0941424	0.0924354	0.0921545	0.0911737	0.0900912	0.0901928	0.0885201	0.0882918	0.087975	0.0873125	0.0866019	0.0855958	0.0854581	0.0849524	0.084535	0.0841139	0.0833063	0.0819657	0.0834753	0.0818215	0.0817002	0.081467	0.0812427	0.0809924	0.080987	0.0809341	0.0808375	0.0806382	0.0806151	0.0804522	0.0804212	0.0804019	0.0803539	0.0802843	0.0591466	0.0504842	0.0434347	

