51	0.043	4	0	task-3:0.538	task-0:0.484	task-1:0.466	task-2:0.494	|	0.130345	0.0495235	0.0474293	0.0450623	0.0444534	0.044321	0.043148	0.042743	0.0428675	0.0423073	0.0409622	0.0386167	0.0364904	0.0346805	0.0330453	0.0318668	0.0312692	0.0319225	0.0329278	0.034714	0.0369924	0.0387639	0.0341126	0.0349135	0.0320302	0.0296642	0.0288367	0.0286409	0.0289885	0.0293308	0.0283484	0.0281378	0.0280975	0.0280748	0.0277236	0.0278441	0.0277019	0.0273079	0.0267647	0.0268999	0.0268851	0.0253752	0.026691	0.0263058	0.0255851	0.025724	0.0252765	0.0249737	0.0259511	0.0253064	0.0243166	

78	0.065	4	0	task-3:0.318	task-0:0.524	task-1:0.492	task-2:0.346	|	0.0466709	0.0488906	0.0451317	0.0454298	0.0453625	0.0438656	0.0437525	0.0436311	0.0432655	0.0424603	0.0410889	0.039567	0.0379796	0.0348426	0.0340752	0.0335439	0.0331491	0.0332197	0.033697	0.0343861	0.0341029	0.033914	0.0364084	0.0215738	0.0339575	0.0333051	0.0280948	0.0216878	0.0207749	0.0209785	0.0324247	0.032318	0.0301259	0.0190199	0.0187311	0.023169	0.0184783	0.0189277	0.0249982	0.0259709	0.0255303	0.0204395	0.0194742	0.0203304	0.0219155	0.0252176	0.0283764	0.0300715	0.0304303	0.0307414	0.0308297	0.0308255	0.0307334	0.0307797	0.0309782	0.03113	0.0313917	0.0317858	0.0318209	0.0318933	0.0318286	0.0319383	0.031919	0.0320279	0.0320711	0.0318073	0.0315594	0.0315214	0.0312015	0.0309564	0.0307833	0.0305306	0.0302332	0.0299132	0.0295638	0.0291553	0.0286766	0.0280989	

114	0.095	4	0	task-3:0.216	task-0:0.38	task-1:0.386	task-2:0.07	|	0.0616933	0.0471887	0.0467743	0.0449161	0.0436205	0.0414606	0.0401689	0.0388396	0.0368811	0.0355378	0.0343255	0.0331284	0.0323421	0.0321088	0.0320311	0.0318063	0.0313386	0.0310842	0.0305399	0.0303223	0.0299695	0.0298541	0.0298961	0.0297942	0.0295061	0.0291449	0.0284494	0.0281185	0.024759	0.0164221	0.0163647	0.0171009	0.0195281	0.0167167	0.0159057	0.0157265	0.0155919	0.0155575	0.0153828	0.0151553	0.0150443	0.0149318	0.0145355	0.0142701	0.0140816	0.0139542	0.0139442	0.013365	0.0130877	0.0129379	0.0123156	0.0122887	0.0127897	0.0126749	0.0128745	0.0130481	0.0130249	0.0133451	0.0142631	0.015415	0.0163043	0.0171102	0.0184828	0.0203515	0.0202947	0.0212493	0.0224207	0.0238681	0.0255246	0.0264832	0.0274625	0.0282922	0.0288386	0.028036	0.0277178	0.0275985	0.026988	0.0260209	0.0253261	0.0246529	0.0237193	0.0227016	0.0219428	0.0204989	0.0194315	0.0186501	0.018209	0.0178538	0.0179948	0.0187802	0.0182592	0.0187294	0.0181829	0.0176616	0.0175876	0.0175116	0.0173934	0.017215	0.0170777	0.0169685	0.0168845	0.0168162	0.0166967	0.0165413	0.0162793	0.0161822	0.0162885	0.016197	0.0161484	0.016125	0.0161197	0.0161163	0.0162288	0.0165387	

97	0.085	4	0	task-3:0.446	task-0:0.18	task-1:0.08	task-2:0.412	|	0.0560019	0.0492246	0.0482741	0.0436531	0.0474672	0.0474574	0.0438391	0.0433583	0.0432105	0.043107	0.0429788	0.0426139	0.0423101	0.0421471	0.0416217	0.0408353	0.0397668	0.0382031	0.0374352	0.0362378	0.035518	0.0348781	0.0344147	0.0373912	0.039932	0.0343551	0.0307119	0.027768	0.0277879	0.027345	0.0225432	0.018905	0.0192806	0.0243274	0.0300582	0.0191108	0.0168495	0.0202173	0.011179	0.00542499	0.006124	0.00481771	0.00286305	0.00372799	0.00269718	0.00187019	0.001917	0.00153096	0.00138321	0.00143743	0.00691225	0.00210528	0.00777622	0.0145954	0.0148276	0.0241634	0.0235666	0.0186715	0.0129386	0.0122629	0.0139225	0.0136133	0.0119463	0.0106363	0.0105197	0.0113836	0.0123778	0.0122777	0.0118321	0.0114789	0.0115874	0.0114945	0.0113765	0.0112281	0.0108379	0.0104856	0.010086	0.00964449	0.00915704	0.0086328	0.00808904	0.0075435	0.00702138	0.00652718	0.00630441	0.00594769	0.00557664	0.00527347	0.00485182	0.00442459	0.00398713	0.00371271	0.00361455	0.00328323	0.00303539	0.00286682	0.00268606	

78	0.066	4	0	task-3:0.318	task-0:0.524	task-1:0.492	task-2:0.346	|	0.0466709	0.0488906	0.0451317	0.0454298	0.0453625	0.0438656	0.0437525	0.0436311	0.0432655	0.0424603	0.0410889	0.039567	0.0379796	0.0348426	0.0340752	0.0335439	0.0331491	0.0332197	0.033697	0.0343861	0.0341029	0.033914	0.0364084	0.0215738	0.0339575	0.0333051	0.0280948	0.0216878	0.0207749	0.0209785	0.0324247	0.032318	0.0301259	0.0190199	0.0187311	0.023169	0.0184783	0.0189277	0.0249982	0.0259709	0.0255303	0.0204395	0.0194742	0.0203304	0.0219155	0.0252176	0.0283764	0.0300715	0.0304303	0.0307414	0.0308297	0.0308255	0.0307334	0.0307797	0.0309782	0.03113	0.0313917	0.0317858	0.0318209	0.0318933	0.0318286	0.0319383	0.031919	0.0320279	0.0320711	0.0318073	0.0315594	0.0315214	0.0312015	0.0309564	0.0307833	0.0305306	0.0302332	0.0299132	0.0295638	0.0291553	0.0286766	0.0280989	

109	0.092	4	0	task-3:0.532	task-0:0.146	task-1:0.07	task-2:0.446	|	0.057699	0.05443	0.0512693	0.0389762	0.0598479	0.0575925	0.0425978	0.0353952	0.0349673	0.0337241	0.0325416	0.0312989	0.0299938	0.0279151	0.0257117	0.0238872	0.0217331	0.0196774	0.0183455	0.0178799	0.0181146	0.0177187	0.0179	0.0182745	0.0196394	0.0190147	0.0186166	0.0184332	0.0183373	0.018418	0.0182883	0.0181509	0.0180778	0.0179918	0.0178793	0.0178344	0.017679	0.0174673	0.0170028	0.0155312	0.013083	0.0123808	0.00934241	0.00807012	0.00576572	0.00473081	0.00423562	0.00392088	0.00343573	0.00300222	0.0026985	0.00242603	0.00217247	0.00195679	0.00176025	0.00157263	0.0014033	0.00121733	0.00107666	0.000924216	0.000685621	0.000504546	0.000477555	0.00023975	0.000221123	0.000217732	0.000131337	4.59353e-005	3.95404e-005	4.79027e-005	3.16827e-005	1.52519e-005	1.22312e-005	1.87583e-005	2.777e-005	1.51705e-005	1.47957e-005	1.65797e-005	2.25273e-005	3.53788e-005	7.28162e-005	5.12463e-005	6.72202e-005	0.000102074	0.00015084	0.000113189	0.00024582	0.000249185	0.000101516	7.66763e-005	7.23282e-005	7.22846e-005	6.81974e-005	7.08274e-005	8.00212e-005	0.000101905	5.55236e-005	3.91975e-005	2.56495e-005	1.63379e-005	9.79691e-006	5.04381e-006	2.18456e-006	5.75356e-007	9.5854e-008	2.9522e-008	1.65394e-008	5.82957e-009	1.35372e-009	

78	0.066	4	0	task-3:0.318	task-0:0.524	task-1:0.492	task-2:0.346	|	0.0466709	0.0488906	0.0451317	0.0454298	0.0453625	0.0438656	0.0437525	0.0436311	0.0432655	0.0424603	0.0410889	0.039567	0.0379796	0.0348426	0.0340752	0.0335439	0.0331491	0.0332197	0.033697	0.0343861	0.0341029	0.033914	0.0364084	0.0215738	0.0339575	0.0333051	0.0280948	0.0216878	0.0207749	0.0209785	0.0324247	0.032318	0.0301259	0.0190199	0.0187311	0.023169	0.0184783	0.0189277	0.0249982	0.0259709	0.0255303	0.0204395	0.0194742	0.0203304	0.0219155	0.0252176	0.0283764	0.0300715	0.0304303	0.0307414	0.0308297	0.0308255	0.0307334	0.0307797	0.0309782	0.03113	0.0313917	0.0317858	0.0318209	0.0318933	0.0318286	0.0319383	0.031919	0.0320279	0.0320711	0.0318073	0.0315594	0.0315214	0.0312015	0.0309564	0.0307833	0.0305306	0.0302332	0.0299132	0.0295638	0.0291553	0.0286766	0.0280989	

114	0.096	4	0	task-3:0.216	task-0:0.38	task-1:0.386	task-2:0.07	|	0.0616933	0.0471887	0.0467743	0.0449161	0.0436205	0.0414606	0.0401689	0.0388396	0.0368811	0.0355378	0.0343255	0.0331284	0.0323421	0.0321088	0.0320311	0.0318063	0.0313386	0.0310842	0.0305399	0.0303223	0.0299695	0.0298541	0.0298961	0.0297942	0.0295061	0.0291449	0.0284494	0.0281185	0.024759	0.0164221	0.0163647	0.0171009	0.0195281	0.0167167	0.0159057	0.0157265	0.0155919	0.0155575	0.0153828	0.0151553	0.0150443	0.0149318	0.0145355	0.0142701	0.0140816	0.0139542	0.0139442	0.013365	0.0130877	0.0129379	0.0123156	0.0122887	0.0127897	0.0126749	0.0128745	0.0130481	0.0130249	0.0133451	0.0142631	0.015415	0.0163043	0.0171102	0.0184828	0.0203515	0.0202947	0.0212493	0.0224207	0.0238681	0.0255246	0.0264832	0.0274625	0.0282922	0.0288386	0.028036	0.0277178	0.0275985	0.026988	0.0260209	0.0253261	0.0246529	0.0237193	0.0227016	0.0219428	0.0204989	0.0194315	0.0186501	0.018209	0.0178538	0.0179948	0.0187802	0.0182592	0.0187294	0.0181829	0.0176616	0.0175876	0.0175116	0.0173934	0.017215	0.0170777	0.0169685	0.0168845	0.0168162	0.0166967	0.0165413	0.0162793	0.0161822	0.0162885	0.016197	0.0161484	0.016125	0.0161197	0.0161163	0.0162288	0.0165387	

118	0.102	4	0	task-3:0.11	task-0:0.346	task-1:0.212	task-2:0.268	|	0.0948569	0.0414127	0.0435021	0.0432849	0.042271	0.0392026	0.0356031	0.0343551	0.0328523	0.0316009	0.0309276	0.0307526	0.0305271	0.0300949	0.029711	0.0295125	0.0292802	0.0289697	0.0287084	0.028462	0.0282013	0.0279226	0.0276562	0.0274814	0.0274059	0.027342	0.0180586	0.0180784	0.0198396	0.0179687	0.0158404	0.0153245	0.0153719	0.0158197	0.0158035	0.015796	0.0163816	0.0184949	0.0250511	0.0211659	0.021894	0.0213366	0.0183679	0.0195191	0.0191112	0.0184422	0.017411	0.0169449	0.0166114	0.0163482	0.0150811	0.0332695	0.0138623	0.0282375	0.0113531	0.013671	0.0131676	0.0128266	0.0133708	0.0134581	0.0139335	0.0145295	0.0143095	0.0146805	0.0147903	0.0149891	0.0154076	0.0155487	0.015227	0.0150526	0.0145612	0.0138772	0.0132781	0.0127185	0.0123667	0.0122184	0.0122257	0.0123704	0.0126171	0.0124447	0.0129574	0.0321226	0.0225971	0.0326425	0.0329967	0.0332402	0.033826	0.0336295	0.0332557	0.0332403	0.0332848	0.0334123	0.0137658	0.0138161	0.0133805	0.0130975	0.01293	0.0128669	0.0128478	0.0128323	0.012893	0.0130577	0.0130925	0.0134255	0.0132655	0.0134114	0.013482	0.0135254	0.0134176	0.0133528	0.0132666	0.0131554	0.0130653	0.013005	0.0129663	0.0129841	0.0130196	0.0131102	

90	0.075	4	0	task-3:0.462	task-0:0.12	task-1:0.108	task-2:0.408	|	0.101194	0.0450512	0.0441331	0.0615587	0.0576478	0.0479881	0.0436725	0.0455524	0.0446479	0.043199	0.0437294	0.0437066	0.0430566	0.0430716	0.0429483	0.0428068	0.0427009	0.042525	0.0423204	0.0420831	0.0417927	0.041404	0.0408996	0.0402428	0.039347	0.0400728	0.0485809	0.0396304	0.0358992	0.0349461	0.0382688	0.0504953	0.0393596	0.0288171	0.0201155	0.0218611	0.0170842	0.0145904	0.0149679	0.0124592	0.0117482	0.0116159	0.0123625	0.0114316	0.0160623	0.014148	0.0188316	0.0174753	0.0146437	0.0133917	0.0104509	0.00786899	0.00624036	0.0057724	0.00559951	0.0061542	0.0151459	0.00893844	0.00811803	0.0063087	0.00586668	0.00520836	0.00408759	0.00323033	0.00256256	0.0021479	0.00189198	0.00169273	0.00157045	0.00141902	0.00126696	0.00125993	0.0011179	0.00117144	0.00103775	0.000996899	0.0011183	0.00119493	0.00132777	0.00139583	0.00109935	0.00082703	0.000644797	0.000357435	0.00021157	0.000148563	9.57996e-005	0.000105762	6.72011e-005	5.30456e-005	

137	0.112	4	0	task-3:0.398	task-0:0.114	task-1:0.062	task-2:0.374	|	0.0430059	0.0573719	0.0562468	0.050211	0.0435617	0.0444066	0.0441476	0.0439767	0.0437581	0.0433723	0.0426797	0.0417291	0.0406585	0.0395163	0.038019	0.0360947	0.0351585	0.04347	0.0353506	0.0389822	0.0331868	0.0280058	0.0271597	0.0270903	0.0262072	0.0250586	0.0237548	0.0223464	0.0202429	0.0182344	0.0149028	0.0932183	0.0505419	0.0164384	0.0238373	0.0400656	0.0331733	0.00431215	0.00407449	0.00297176	0.00798171	0.00556948	0.00278926	0.00301372	0.00222309	0.0019973	0.00155122	0.00138866	0.00114462	0.00100445	0.000945408	0.00089908	0.00073022	0.00073706	0.000691297	0.0006729	0.000663462	0.00065567	0.00125148	0.000830655	0.000540017	0.000503454	0.000405321	0.000412967	0.000404514	0.000396691	0.000376443	0.000364974	0.000359177	0.000363452	0.000337231	0.000385344	0.000430917	0.000307149	0.00031435	0.000295319	0.000262264	0.000276501	0.000229139	0.00020808	0.000202747	0.000284872	0.00022369	0.000174432	0.00018039	0.000169928	0.000159522	0.000155604	0.000144582	0.000134306	0.00012333	0.000113852	0.000103861	9.00125e-005	7.92443e-005	7.09498e-005	6.53653e-005	5.97981e-005	5.03174e-005	4.20857e-005	3.44431e-005	2.76656e-005	2.17065e-005	1.63286e-005	1.13147e-005	7.004e-006	3.90464e-006	3.59218e-006	3.14932e-006	1.28771e-006	1.10604e-006	8.80353e-007	9.10823e-007	5.48134e-007	4.15344e-007	3.35402e-007	3.22444e-007	2.32524e-007	1.45945e-007	1.00825e-007	7.0104e-008	4.9017e-008	3.18129e-008	2.3217e-008	2.24449e-008	1.64545e-008	1.01207e-008	6.42427e-009	3.92132e-009	2.95543e-009	3.08089e-009	3.65024e-009	1.45813e-009	8.80003e-010	6.70714e-010	5.87767e-010	6.65449e-010	

118	0.103	4	0	task-3:0.11	task-0:0.346	task-1:0.212	task-2:0.268	|	0.0948569	0.0414127	0.0435021	0.0432849	0.042271	0.0392026	0.0356031	0.0343551	0.0328523	0.0316009	0.0309276	0.0307526	0.0305271	0.0300949	0.029711	0.0295125	0.0292802	0.0289697	0.0287084	0.028462	0.0282013	0.0279226	0.0276562	0.0274814	0.0274059	0.027342	0.0180586	0.0180784	0.0198396	0.0179687	0.0158404	0.0153245	0.0153719	0.0158197	0.0158035	0.015796	0.0163816	0.0184949	0.0250511	0.0211659	0.021894	0.0213366	0.0183679	0.0195191	0.0191112	0.0184422	0.017411	0.0169449	0.0166114	0.0163482	0.0150811	0.0332695	0.0138623	0.0282375	0.0113531	0.013671	0.0131676	0.0128266	0.0133708	0.0134581	0.0139335	0.0145295	0.0143095	0.0146805	0.0147903	0.0149891	0.0154076	0.0155487	0.015227	0.0150526	0.0145612	0.0138772	0.0132781	0.0127185	0.0123667	0.0122184	0.0122257	0.0123704	0.0126171	0.0124447	0.0129574	0.0321226	0.0225971	0.0326425	0.0329967	0.0332402	0.033826	0.0336295	0.0332557	0.0332403	0.0332848	0.0334123	0.0137658	0.0138161	0.0133805	0.0130975	0.01293	0.0128669	0.0128478	0.0128323	0.012893	0.0130577	0.0130925	0.0134255	0.0132655	0.0134114	0.013482	0.0135254	0.0134176	0.0133528	0.0132666	0.0131554	0.0130653	0.013005	0.0129663	0.0129841	0.0130196	0.0131102	

90	0.075	4	0	task-3:0.462	task-0:0.12	task-1:0.108	task-2:0.408	|	0.101194	0.0450512	0.0441331	0.0615587	0.0576478	0.0479881	0.0436725	0.0455524	0.0446479	0.043199	0.0437294	0.0437066	0.0430566	0.0430716	0.0429483	0.0428068	0.0427009	0.042525	0.0423204	0.0420831	0.0417927	0.041404	0.0408996	0.0402428	0.039347	0.0400728	0.0485809	0.0396304	0.0358992	0.0349461	0.0382688	0.0504953	0.0393596	0.0288171	0.0201155	0.0218611	0.0170842	0.0145904	0.0149679	0.0124592	0.0117482	0.0116159	0.0123625	0.0114316	0.0160623	0.014148	0.0188316	0.0174753	0.0146437	0.0133917	0.0104509	0.00786899	0.00624036	0.0057724	0.00559951	0.0061542	0.0151459	0.00893844	0.00811803	0.0063087	0.00586668	0.00520836	0.00408759	0.00323033	0.00256256	0.0021479	0.00189198	0.00169273	0.00157045	0.00141902	0.00126696	0.00125993	0.0011179	0.00117144	0.00103775	0.000996899	0.0011183	0.00119493	0.00132777	0.00139583	0.00109935	0.00082703	0.000644797	0.000357435	0.00021157	0.000148563	9.57996e-005	0.000105762	6.72011e-005	5.30456e-005	

137	0.113	4	0	task-3:0.398	task-0:0.114	task-1:0.062	task-2:0.374	|	0.0430059	0.0573719	0.0562468	0.050211	0.0435617	0.0444066	0.0441476	0.0439767	0.0437581	0.0433723	0.0426797	0.0417291	0.0406585	0.0395163	0.038019	0.0360947	0.0351585	0.04347	0.0353506	0.0389822	0.0331868	0.0280058	0.0271597	0.0270903	0.0262072	0.0250586	0.0237548	0.0223464	0.0202429	0.0182344	0.0149028	0.0932183	0.0505419	0.0164384	0.0238373	0.0400656	0.0331733	0.00431215	0.00407449	0.00297176	0.00798171	0.00556948	0.00278926	0.00301372	0.00222309	0.0019973	0.00155122	0.00138866	0.00114462	0.00100445	0.000945408	0.00089908	0.00073022	0.00073706	0.000691297	0.0006729	0.000663462	0.00065567	0.00125148	0.000830655	0.000540017	0.000503454	0.000405321	0.000412967	0.000404514	0.000396691	0.000376443	0.000364974	0.000359177	0.000363452	0.000337231	0.000385344	0.000430917	0.000307149	0.00031435	0.000295319	0.000262264	0.000276501	0.000229139	0.00020808	0.000202747	0.000284872	0.00022369	0.000174432	0.00018039	0.000169928	0.000159522	0.000155604	0.000144582	0.000134306	0.00012333	0.000113852	0.000103861	9.00125e-005	7.92443e-005	7.09498e-005	6.53653e-005	5.97981e-005	5.03174e-005	4.20857e-005	3.44431e-005	2.76656e-005	2.17065e-005	1.63286e-005	1.13147e-005	7.004e-006	3.90464e-006	3.59218e-006	3.14932e-006	1.28771e-006	1.10604e-006	8.80353e-007	9.10823e-007	5.48134e-007	4.15344e-007	3.35402e-007	3.22444e-007	2.32524e-007	1.45945e-007	1.00825e-007	7.0104e-008	4.9017e-008	3.18129e-008	2.3217e-008	2.24449e-008	1.64545e-008	1.01207e-008	6.42427e-009	3.92132e-009	2.95543e-009	3.08089e-009	3.65024e-009	1.45813e-009	8.80003e-010	6.70714e-010	5.87767e-010	6.65449e-010	

118	0.103	4	0	task-3:0.11	task-0:0.346	task-1:0.212	task-2:0.268	|	0.0948569	0.0414127	0.0435021	0.0432849	0.042271	0.0392026	0.0356031	0.0343551	0.0328523	0.0316009	0.0309276	0.0307526	0.0305271	0.0300949	0.029711	0.0295125	0.0292802	0.0289697	0.0287084	0.028462	0.0282013	0.0279226	0.0276562	0.0274814	0.0274059	0.027342	0.0180586	0.0180784	0.0198396	0.0179687	0.0158404	0.0153245	0.0153719	0.0158197	0.0158035	0.015796	0.0163816	0.0184949	0.0250511	0.0211659	0.021894	0.0213366	0.0183679	0.0195191	0.0191112	0.0184422	0.017411	0.0169449	0.0166114	0.0163482	0.0150811	0.0332695	0.0138623	0.0282375	0.0113531	0.013671	0.0131676	0.0128266	0.0133708	0.0134581	0.0139335	0.0145295	0.0143095	0.0146805	0.0147903	0.0149891	0.0154076	0.0155487	0.015227	0.0150526	0.0145612	0.0138772	0.0132781	0.0127185	0.0123667	0.0122184	0.0122257	0.0123704	0.0126171	0.0124447	0.0129574	0.0321226	0.0225971	0.0326425	0.0329967	0.0332402	0.033826	0.0336295	0.0332557	0.0332403	0.0332848	0.0334123	0.0137658	0.0138161	0.0133805	0.0130975	0.01293	0.0128669	0.0128478	0.0128323	0.012893	0.0130577	0.0130925	0.0134255	0.0132655	0.0134114	0.013482	0.0135254	0.0134176	0.0133528	0.0132666	0.0131554	0.0130653	0.013005	0.0129663	0.0129841	0.0130196	0.0131102	

