176	0.011	1	0	task-0:0.368	|	0.308912	0.256854	0.253352	0.244017	0.230582	0.211218	0.208718	0.321617	0.194293	0.199876	0.192178	0.19149	0.190735	0.190491	0.189294	0.18862	0.187052	0.185553	0.185505	0.184402	0.183862	0.1836	0.183537	0.182671	0.18185	0.180438	0.178147	0.183169	0.177441	0.176726	0.176348	0.175456	0.173625	0.173681	0.172485	0.171174	0.171	0.170357	0.16893	0.170632	0.168962	0.168476	0.168108	0.16797	0.167506	0.166917	0.165902	0.163827	0.168235	0.163853	0.163464	0.163196	0.16266	0.161522	0.159563	0.163357	0.159725	0.159458	0.159359	0.159042	0.158298	0.156746	0.157567	0.155615	0.155017	0.154959	0.154793	0.154809	0.154567	0.154619	0.154627	0.154533	0.154345	0.15439	0.15417	0.154201	0.147038	0.145384	0.138764	0.110519	0.0584113	0.0512302	0.0486752	0.0460448	0.0465217	0.0436286	0.0423832	0.0410785	0.0379912	0.0322293	0.0278067	0.0913961	0.0241968	0.0235471	0.0232493	0.0228344	0.0222968	0.0215798	0.020624	0.0202564	0.0202173	0.0198085	0.0193671	0.0189417	0.0181305	0.0172364	0.0171553	0.0166971	0.0163163	0.0159011	0.0153817	0.0147745	0.013925	0.0123697	0.0149213	0.012757	0.0107282	0.0106111	0.0103152	0.00973075	0.00881687	0.0094722	0.00889795	0.00783897	0.00775067	0.00758938	0.00724168	0.00656694	0.00539303	0.0055666	0.0260699	0.00384538	0.00377437	0.00370245	0.00363921	0.00360551	0.00352736	0.00348433	0.00343259	0.00337431	0.00328876	0.00315416	0.00306312	0.0029551	0.00284643	0.0026365	0.00225791	
206	0.081	1	0	task-0:0.16	|	0.261125	0.251905	0.244566	0.22774	0.215003	0.28275	0.208758	0.210036	0.206061	0.20475	0.202845	0.200884	0.199493	0.198452	0.197931	0.197219	0.196378	0.195892	0.194284	0.193209	0.192405	0.191705	0.191164	0.190083	0.188693	0.186116	0.190179	0.185635	0.184786	0.184248	0.18296	0.181619	0.18219	0.180682	0.180054	0.179851	0.179854	0.17912	0.178802	0.178689	0.178581	0.177767	0.177532	0.176893	0.175367	0.175721	0.173808	0.173615	0.173406	0.172586	0.171906	0.170528	0.171322	0.170419	0.169864	0.169585	0.168864	0.167176	0.168848	0.167172	0.166718	0.166359	0.166148	0.165477	0.165439	0.165029	0.164664	0.164324	0.163418	0.163835	0.163447	0.163047	0.162958	0.162621	0.161776	0.159988	0.162033	0.158634	0.158464	0.158374	0.158072	0.1578	0.157073	0.157647	0.157203	0.157026	0.156956	0.156724	0.156186	0.155064	0.155566	0.153757	0.153844	0.153805	0.15369	0.15369	0.153518	0.153562	0.153565	0.153508	0.153362	0.153313	0.202399	0.136853	0.136542	0.135584	0.130425	0.121442	0.0914473	0.039877	0.333027	0.0714656	0.37735	0.295813	0.39392	0.154078	0.427267	0.30956	0.402245	0.0876963	0.473475	0.303685	0.433193	0.169581	0.491047	0.307704	0.428239	0.0828896	0.502927	0.280804	0.440886	0.191952	0.50309	0.285816	0.433084	0.0660911	0.501151	0.205407	0.443206	0.256859	0.479301	0.165056	0.43728	0.112277	0.477708	0.140842	0.435191	0.0811997	0.48835	0.102416	0.424138	0.029571	0.125542	0.00665849	0.00582182	0.00555431	0.00505114	0.00423669	0.00371975	0.00323367	0.00351328	0.00374637	0.00289814	0.00284667	0.00281746	0.00275975	0.00265282	0.00242261	

252	0.022	1	0	task-0:0.172	|	0.258571	0.250975	0.244403	0.234697	0.229457	0.226762	0.22162	0.220443	0.217398	0.2139	0.209906	0.205226	0.212087	0.203552	0.202358	0.201352	0.199572	0.199189	0.198248	0.197422	0.196283	0.193402	0.191785	0.200933	0.188509	0.188057	0.186959	0.185682	0.183941	0.185586	0.183137	0.182387	0.182013	0.181164	0.179996	0.177348	0.172331	0.198549	0.172189	0.171405	0.171308	0.171298	0.17064	0.17039	0.170061	0.169264	0.167498	0.16819	0.166186	0.165413	0.165276	0.164766	0.163588	0.164155	0.162219	0.162391	0.162276	0.161811	0.160751	0.160694	0.159445	0.159591	0.159542	0.159329	0.158782	0.157666	0.159551	0.156494	0.156814	0.15673	0.156488	0.155961	0.155169	0.155745	0.155191	0.155102	0.155019	0.154832	0.154432	0.154931	0.154522	0.154425	0.154366	0.154221	0.200145	0.143126	0.136691	0.136942	0.137327	0.134526	0.129081	0.115152	0.062645	0.0323249	0.111174	0.0302466	0.0288605	0.028145	0.0266893	0.0236421	0.0186789	0.0155392	0.111907	0.014089	0.01382	0.0136219	0.0132763	0.012715	0.0126676	0.0124903	0.0122522	0.0121624	0.0120611	0.0117471	0.0116149	0.0114011	0.0110236	0.0110125	0.0108805	0.0106895	0.0106345	0.0106386	0.0104249	0.0103047	0.0102313	0.0102011	0.00998546	0.0098335	0.00973535	0.00956581	0.00919491	0.00848478	0.00951234	0.0112816	0.00767275	0.00756916	0.00741303	0.00738662	0.00741829	0.00732833	0.00718081	0.00711797	0.00699152	0.00676016	0.0064596	0.0071541	0.00633343	0.00624106	0.00612799	0.00605684	0.00586532	0.00575662	0.00550771	0.00561349	0.00548773	0.00537283	0.00530301	0.0052361	0.00514077	0.00496495	0.00496469	0.00490456	0.00479861	0.00480928	0.00471879	0.00460456	0.0045969	0.00461583	0.00455608	0.00445063	0.00440336	0.00430708	0.00412274	0.00374784	0.0053051	0.00361323	0.0036031	0.00360373	0.00356742	0.0034871	0.00337082	0.00343955	0.00328115	0.0032605	0.00321835	0.00313852	0.00291444	0.00335117	0.00293762	0.00290056	0.00283553	0.00280584	0.00279053	0.0027765	0.00268092	0.00265455	0.00254433	0.0025655	0.00247161	

206	0.082	1	0	task-0:0.16	|	0.261125	0.251905	0.244566	0.22774	0.215003	0.28275	0.208758	0.210036	0.206061	0.20475	0.202845	0.200884	0.199493	0.198452	0.197931	0.197219	0.196378	0.195892	0.194284	0.193209	0.192405	0.191705	0.191164	0.190083	0.188693	0.186116	0.190179	0.185635	0.184786	0.184248	0.18296	0.181619	0.18219	0.180682	0.180054	0.179851	0.179854	0.17912	0.178802	0.178689	0.178581	0.177767	0.177532	0.176893	0.175367	0.175721	0.173808	0.173615	0.173406	0.172586	0.171906	0.170528	0.171322	0.170419	0.169864	0.169585	0.168864	0.167176	0.168848	0.167172	0.166718	0.166359	0.166148	0.165477	0.165439	0.165029	0.164664	0.164324	0.163418	0.163835	0.163447	0.163047	0.162958	0.162621	0.161776	0.159988	0.162033	0.158634	0.158464	0.158374	0.158072	0.1578	0.157073	0.157647	0.157203	0.157026	0.156956	0.156724	0.156186	0.155064	0.155566	0.153757	0.153844	0.153805	0.15369	0.15369	0.153518	0.153562	0.153565	0.153508	0.153362	0.153313	0.202399	0.136853	0.136542	0.135584	0.130425	0.121442	0.0914473	0.039877	0.333027	0.0714656	0.37735	0.295813	0.39392	0.154078	0.427267	0.30956	0.402245	0.0876963	0.473475	0.303685	0.433193	0.169581	0.491047	0.307704	0.428239	0.0828896	0.502927	0.280804	0.440886	0.191952	0.50309	0.285816	0.433084	0.0660911	0.501151	0.205407	0.443206	0.256859	0.479301	0.165056	0.43728	0.112277	0.477708	0.140842	0.435191	0.0811997	0.48835	0.102416	0.424138	0.029571	0.125542	0.00665849	0.00582182	0.00555431	0.00505114	0.00423669	0.00371975	0.00323367	0.00351328	0.00374637	0.00289814	0.00284667	0.00281746	0.00275975	0.00265282	0.00242261	

206	0.081	1	0	task-0:0.16	|	0.261125	0.251905	0.244566	0.22774	0.215003	0.28275	0.208758	0.210036	0.206061	0.20475	0.202845	0.200884	0.199493	0.198452	0.197931	0.197219	0.196378	0.195892	0.194284	0.193209	0.192405	0.191705	0.191164	0.190083	0.188693	0.186116	0.190179	0.185635	0.184786	0.184248	0.18296	0.181619	0.18219	0.180682	0.180054	0.179851	0.179854	0.17912	0.178802	0.178689	0.178581	0.177767	0.177532	0.176893	0.175367	0.175721	0.173808	0.173615	0.173406	0.172586	0.171906	0.170528	0.171322	0.170419	0.169864	0.169585	0.168864	0.167176	0.168848	0.167172	0.166718	0.166359	0.166148	0.165477	0.165439	0.165029	0.164664	0.164324	0.163418	0.163835	0.163447	0.163047	0.162958	0.162621	0.161776	0.159988	0.162033	0.158634	0.158464	0.158374	0.158072	0.1578	0.157073	0.157647	0.157203	0.157026	0.156956	0.156724	0.156186	0.155064	0.155566	0.153757	0.153844	0.153805	0.15369	0.15369	0.153518	0.153562	0.153565	0.153508	0.153362	0.153313	0.202399	0.136853	0.136542	0.135584	0.130425	0.121442	0.0914473	0.039877	0.333027	0.0714656	0.37735	0.295813	0.39392	0.154078	0.427267	0.30956	0.402245	0.0876963	0.473475	0.303685	0.433193	0.169581	0.491047	0.307704	0.428239	0.0828896	0.502927	0.280804	0.440886	0.191952	0.50309	0.285816	0.433084	0.0660911	0.501151	0.205407	0.443206	0.256859	0.479301	0.165056	0.43728	0.112277	0.477708	0.140842	0.435191	0.0811997	0.48835	0.102416	0.424138	0.029571	0.125542	0.00665849	0.00582182	0.00555431	0.00505114	0.00423669	0.00371975	0.00323367	0.00351328	0.00374637	0.00289814	0.00284667	0.00281746	0.00275975	0.00265282	0.00242261	

206	0.016	1	0	task-0:0.16	|	0.261125	0.251905	0.244566	0.22774	0.215003	0.28275	0.208758	0.210036	0.206061	0.20475	0.202845	0.200884	0.199493	0.198452	0.197931	0.197219	0.196378	0.195892	0.194284	0.193209	0.192405	0.191705	0.191164	0.190083	0.188693	0.186116	0.190179	0.185635	0.184786	0.184248	0.18296	0.181619	0.18219	0.180682	0.180054	0.179851	0.179854	0.17912	0.178802	0.178689	0.178581	0.177767	0.177532	0.176893	0.175367	0.175721	0.173808	0.173615	0.173406	0.172586	0.171906	0.170528	0.171322	0.170419	0.169864	0.169585	0.168864	0.167176	0.168848	0.167172	0.166718	0.166359	0.166148	0.165477	0.165439	0.165029	0.164664	0.164324	0.163418	0.163835	0.163447	0.163047	0.162958	0.162621	0.161776	0.159988	0.162033	0.158634	0.158464	0.158374	0.158072	0.1578	0.157073	0.157647	0.157203	0.157026	0.156956	0.156724	0.156186	0.155064	0.155566	0.153757	0.153844	0.153805	0.15369	0.15369	0.153518	0.153562	0.153565	0.153508	0.153362	0.153313	0.202399	0.136853	0.136542	0.135584	0.130425	0.121442	0.0914473	0.039877	0.333027	0.0714656	0.37735	0.295813	0.39392	0.154078	0.427267	0.30956	0.402245	0.0876963	0.473475	0.303685	0.433193	0.169581	0.491047	0.307704	0.428239	0.0828896	0.502927	0.280804	0.440886	0.191952	0.50309	0.285816	0.433084	0.0660911	0.501151	0.205407	0.443206	0.256859	0.479301	0.165056	0.43728	0.112277	0.477708	0.140842	0.435191	0.0811997	0.48835	0.102416	0.424138	0.029571	0.125542	0.00665849	0.00582182	0.00555431	0.00505114	0.00423669	0.00371975	0.00323367	0.00351328	0.00374637	0.00289814	0.00284667	0.00281746	0.00275975	0.00265282	0.00242261	

252	0.086	1	0	task-0:0.172	|	0.258571	0.250975	0.244403	0.234697	0.229457	0.226762	0.22162	0.220443	0.217398	0.2139	0.209906	0.205226	0.212087	0.203552	0.202358	0.201352	0.199572	0.199189	0.198248	0.197422	0.196283	0.193402	0.191785	0.200933	0.188509	0.188057	0.186959	0.185682	0.183941	0.185586	0.183137	0.182387	0.182013	0.181164	0.179996	0.177348	0.172331	0.198549	0.172189	0.171405	0.171308	0.171298	0.17064	0.17039	0.170061	0.169264	0.167498	0.16819	0.166186	0.165413	0.165276	0.164766	0.163588	0.164155	0.162219	0.162391	0.162276	0.161811	0.160751	0.160694	0.159445	0.159591	0.159542	0.159329	0.158782	0.157666	0.159551	0.156494	0.156814	0.15673	0.156488	0.155961	0.155169	0.155745	0.155191	0.155102	0.155019	0.154832	0.154432	0.154931	0.154522	0.154425	0.154366	0.154221	0.200145	0.143126	0.136691	0.136942	0.137327	0.134526	0.129081	0.115152	0.062645	0.0323249	0.111174	0.0302466	0.0288605	0.028145	0.0266893	0.0236421	0.0186789	0.0155392	0.111907	0.014089	0.01382	0.0136219	0.0132763	0.012715	0.0126676	0.0124903	0.0122522	0.0121624	0.0120611	0.0117471	0.0116149	0.0114011	0.0110236	0.0110125	0.0108805	0.0106895	0.0106345	0.0106386	0.0104249	0.0103047	0.0102313	0.0102011	0.00998546	0.0098335	0.00973535	0.00956581	0.00919491	0.00848478	0.00951234	0.0112816	0.00767275	0.00756916	0.00741303	0.00738662	0.00741829	0.00732833	0.00718081	0.00711797	0.00699152	0.00676016	0.0064596	0.0071541	0.00633343	0.00624106	0.00612799	0.00605684	0.00586532	0.00575662	0.00550771	0.00561349	0.00548773	0.00537283	0.00530301	0.0052361	0.00514077	0.00496495	0.00496469	0.00490456	0.00479861	0.00480928	0.00471879	0.00460456	0.0045969	0.00461583	0.00455608	0.00445063	0.00440336	0.00430708	0.00412274	0.00374784	0.0053051	0.00361323	0.0036031	0.00360373	0.00356742	0.0034871	0.00337082	0.00343955	0.00328115	0.0032605	0.00321835	0.00313852	0.00291444	0.00335117	0.00293762	0.00290056	0.00283553	0.00280584	0.00279053	0.0027765	0.00268092	0.00265455	0.00254433	0.0025655	0.00247161	

206	0.081	1	0	task-0:0.16	|	0.261125	0.251905	0.244566	0.22774	0.215003	0.28275	0.208758	0.210036	0.206061	0.20475	0.202845	0.200884	0.199493	0.198452	0.197931	0.197219	0.196378	0.195892	0.194284	0.193209	0.192405	0.191705	0.191164	0.190083	0.188693	0.186116	0.190179	0.185635	0.184786	0.184248	0.18296	0.181619	0.18219	0.180682	0.180054	0.179851	0.179854	0.17912	0.178802	0.178689	0.178581	0.177767	0.177532	0.176893	0.175367	0.175721	0.173808	0.173615	0.173406	0.172586	0.171906	0.170528	0.171322	0.170419	0.169864	0.169585	0.168864	0.167176	0.168848	0.167172	0.166718	0.166359	0.166148	0.165477	0.165439	0.165029	0.164664	0.164324	0.163418	0.163835	0.163447	0.163047	0.162958	0.162621	0.161776	0.159988	0.162033	0.158634	0.158464	0.158374	0.158072	0.1578	0.157073	0.157647	0.157203	0.157026	0.156956	0.156724	0.156186	0.155064	0.155566	0.153757	0.153844	0.153805	0.15369	0.15369	0.153518	0.153562	0.153565	0.153508	0.153362	0.153313	0.202399	0.136853	0.136542	0.135584	0.130425	0.121442	0.0914473	0.039877	0.333027	0.0714656	0.37735	0.295813	0.39392	0.154078	0.427267	0.30956	0.402245	0.0876963	0.473475	0.303685	0.433193	0.169581	0.491047	0.307704	0.428239	0.0828896	0.502927	0.280804	0.440886	0.191952	0.50309	0.285816	0.433084	0.0660911	0.501151	0.205407	0.443206	0.256859	0.479301	0.165056	0.43728	0.112277	0.477708	0.140842	0.435191	0.0811997	0.48835	0.102416	0.424138	0.029571	0.125542	0.00665849	0.00582182	0.00555431	0.00505114	0.00423669	0.00371975	0.00323367	0.00351328	0.00374637	0.00289814	0.00284667	0.00281746	0.00275975	0.00265282	0.00242261	

145	0.012	1	0	task-0:0.378	|	0.279689	0.258276	0.24667	0.231673	0.226571	0.221129	0.214728	0.212337	0.209007	0.206824	0.206818	0.205183	0.204225	0.201676	0.199038	0.203167	0.197252	0.196208	0.195321	0.194067	0.191956	0.187384	0.181729	0.237259	0.180058	0.17877	0.178704	0.178426	0.177439	0.175568	0.174836	0.174711	0.172897	0.172732	0.172154	0.170778	0.170015	0.170133	0.168657	0.168498	0.167885	0.166394	0.163412	0.171003	0.163399	0.16313	0.162939	0.162463	0.161292	0.162586	0.161449	0.161161	0.161032	0.160618	0.15965	0.157607	0.155557	0.165033	0.154211	0.154186	0.154103	0.153905	0.153426	0.154258	0.153453	0.15341	0.153357	0.153289	0.153127	0.152786	0.152452	0.190657	0.149055	0.143071	0.141846	0.140684	0.138056	0.134786	0.134947	0.134309	0.124198	0.121166	0.115956	0.106207	0.0791082	0.0413201	0.297229	0.0389198	0.0635443	0.0359217	0.0355611	0.0342041	0.0319653	0.0276303	0.0208857	0.0912273	0.0272988	0.016365	0.016231	0.0158019	0.0150041	0.0141737	0.0147395	0.0136133	0.0133805	0.0132062	0.0128561	0.0123531	0.011472	0.00996256	0.00745683	0.00411878	0.00164641	

212	0.08	1	0	task-0:0.176	|	0.261125	0.251905	0.244566	0.22774	0.215003	0.28275	0.208758	0.210036	0.206061	0.20475	0.202845	0.200884	0.199493	0.198452	0.197931	0.197219	0.196378	0.195892	0.194284	0.193209	0.192405	0.191705	0.191164	0.190083	0.188693	0.186116	0.190179	0.185635	0.184786	0.184248	0.18296	0.181619	0.18219	0.180682	0.180054	0.179851	0.179854	0.17912	0.178802	0.178689	0.178581	0.177767	0.177532	0.176893	0.175367	0.175721	0.173808	0.173615	0.173406	0.172586	0.171906	0.170528	0.171322	0.170419	0.169864	0.169585	0.168864	0.167176	0.168848	0.167172	0.166718	0.166359	0.166148	0.165477	0.165439	0.165029	0.164664	0.164324	0.163418	0.163835	0.163447	0.163047	0.162958	0.162621	0.161776	0.159988	0.162033	0.158634	0.158464	0.158374	0.158072	0.1578	0.157073	0.157647	0.157203	0.157026	0.156956	0.156724	0.156186	0.155064	0.155566	0.153757	0.153844	0.153805	0.15369	0.15369	0.153518	0.153562	0.153565	0.153508	0.153362	0.153313	0.202362	0.136842	0.136525	0.13556	0.130356	0.121485	0.0918619	0.0408046	0.335216	0.072923	0.375157	0.29403	0.393492	0.144175	0.425002	0.310468	0.400711	0.0750338	0.470781	0.295997	0.436884	0.212099	0.485792	0.296581	0.429523	0.108332	0.498151	0.280864	0.437298	0.142349	0.498229	0.26984	0.435372	0.0986232	0.49449	0.223624	0.440727	0.170977	0.484644	0.196422	0.436567	0.0949519	0.48073	0.134386	0.435186	0.0646145	0.496887	0.0890253	0.409047	0.0133666	0.0119606	0.00603213	0.00585148	0.00548631	0.00487314	0.00409596	0.00374719	0.0034689	0.00326478	0.00316261	0.00304884	0.0027764	0.00253028	0.00216921	

140	0.011	1	0	task-0:0.374	|	0.258948	0.252651	0.236259	0.216591	0.253746	0.210072	0.208425	0.207296	0.204869	0.203499	0.202764	0.201402	0.20048	0.199965	0.1987	0.198243	0.197829	0.196647	0.196394	0.195883	0.19487	0.194078	0.192171	0.189138	0.195854	0.18857	0.187727	0.18726	0.186135	0.184525	0.185632	0.18372	0.182969	0.182602	0.181792	0.180563	0.177828	0.172238	0.163792	0.271749	0.163621	0.162162	0.162313	0.162202	0.161747	0.160723	0.161171	0.159912	0.160007	0.159966	0.159692	0.159312	0.158782	0.157519	0.158692	0.157814	0.157646	0.157577	0.157337	0.156787	0.190145	0.14518	0.144987	0.143116	0.142393	0.141222	0.141239	0.139125	0.136046	0.134973	0.133442	0.133018	0.129266	0.119949	0.104049	0.132272	0.0918028	0.0845817	0.0772166	0.0649318	0.0449876	0.0405339	0.319683	0.0340868	0.0342499	0.0327048	0.0321812	0.0307804	0.0285418	0.0302414	0.0269577	0.0262173	0.0261526	0.0255764	0.02514	0.0246107	0.0242275	0.0234631	0.0233009	0.022727	0.022019	0.0204996	0.017611	0.0128458	0.00668261	0.0197309	0.360681	0.00650743	0.00265328	0.00251306	0.00247872	

128	0.014	1	0	task-0:0.152	|	0.259675	0.252576	0.241376	0.220364	0.233588	0.269311	0.202882	0.203049	0.200767	0.199756	0.198086	0.195561	0.19269	0.200712	0.191115	0.190281	0.189638	0.188502	0.18713	0.185489	0.186995	0.184498	0.183746	0.183371	0.182549	0.181417	0.178842	0.173457	0.165265	0.258447	0.165207	0.16372	0.163881	0.163731	0.163176	0.161897	0.160676	0.160827	0.159943	0.159933	0.159851	0.159426	0.159129	0.158114	0.15868	0.158663	0.158549	0.158092	0.15825	0.158151	0.157862	0.157885	0.1579	0.157682	0.15754	0.157564	0.136816	0.135038	0.13317	0.130237	0.125277	0.119595	0.11117	0.0982351	0.0738658	0.0576226	0.0335553	0.0270634	0.0198653	0.0124057	0.00697913	0.0190749	0.00581099	0.00566985	0.00539486	0.00493003	0.00443738	0.00488302	0.00409542	0.00383595	0.00371442	0.00348581	0.0030793	0.00239971	

150	0.013	1	0	task-0:0.15	|	0.258963	0.251804	0.236805	0.226522	0.228156	0.214441	0.211823	0.208774	0.207545	0.204494	0.203656	0.202453	0.201027	0.200118	0.199838	0.198517	0.198255	0.197385	0.196103	0.194673	0.192694	0.194117	0.19175	0.19082	0.19016	0.188972	0.186469	0.185131	0.191627	0.182065	0.181732	0.180763	0.179323	0.176162	0.176828	0.183072	0.171658	0.171396	0.170546	0.16854	0.165701	0.172636	0.164794	0.164707	0.164393	0.163526	0.163464	0.162152	0.162518	0.162429	0.162023	0.161067	0.160482	0.159499	0.15965	0.159588	0.159356	0.158762	0.157509	0.158591	0.156259	0.156203	0.156104	0.155828	0.155436	0.154708	0.155151	0.155136	0.155055	0.154795	0.154828	0.135295	0.133769	0.131999	0.129896	0.125595	0.118819	0.110259	0.0981652	0.11666	0.0865891	0.0809081	0.0669359	0.0473793	0.0284513	0.0199154	0.0172866	0.015511	0.0136392	0.01082	0.00942073	0.0101247	0.00840537	0.00807869	0.00772575	0.007267	0.00645478	0.00601275	0.00520795	0.00502447	0.00481776	0.00443759	0.0037849	0.00373534	0.00321045	0.00295079	0.00278637	0.00248403	

140	0.012	1	0	task-0:0.374	|	0.258948	0.252651	0.236259	0.216591	0.253746	0.210072	0.208425	0.207296	0.204869	0.203499	0.202764	0.201402	0.20048	0.199965	0.1987	0.198243	0.197829	0.196647	0.196394	0.195883	0.19487	0.194078	0.192171	0.189138	0.195854	0.18857	0.187727	0.18726	0.186135	0.184525	0.185632	0.18372	0.182969	0.182602	0.181792	0.180563	0.177828	0.172238	0.163792	0.271749	0.163621	0.162162	0.162313	0.162202	0.161747	0.160723	0.161171	0.159912	0.160007	0.159966	0.159692	0.159312	0.158782	0.157519	0.158692	0.157814	0.157646	0.157577	0.157337	0.156787	0.190145	0.14518	0.144987	0.143116	0.142393	0.141222	0.141239	0.139125	0.136046	0.134973	0.133442	0.133018	0.129266	0.119949	0.104049	0.132272	0.0918028	0.0845817	0.0772166	0.0649318	0.0449876	0.0405339	0.319683	0.0340868	0.0342499	0.0327048	0.0321812	0.0307804	0.0285418	0.0302414	0.0269577	0.0262173	0.0261526	0.0255764	0.02514	0.0246107	0.0242275	0.0234631	0.0233009	0.022727	0.022019	0.0204996	0.017611	0.0128458	0.00668261	0.0197309	0.360681	0.00650743	0.00265328	0.00251306	0.00247872	

140	0.076	1	0	task-0:0.374	|	0.258948	0.252651	0.236259	0.216591	0.253746	0.210072	0.208425	0.207296	0.204869	0.203499	0.202764	0.201402	0.20048	0.199965	0.1987	0.198243	0.197829	0.196647	0.196394	0.195883	0.19487	0.194078	0.192171	0.189138	0.195854	0.18857	0.187727	0.18726	0.186135	0.184525	0.185632	0.18372	0.182969	0.182602	0.181792	0.180563	0.177828	0.172238	0.163792	0.271749	0.163621	0.162162	0.162313	0.162202	0.161747	0.160723	0.161171	0.159912	0.160007	0.159966	0.159692	0.159312	0.158782	0.157519	0.158692	0.157814	0.157646	0.157577	0.157337	0.156787	0.190145	0.14518	0.144987	0.143116	0.142393	0.141222	0.141239	0.139125	0.136046	0.134973	0.133442	0.133018	0.129266	0.119949	0.104049	0.132272	0.0918028	0.0845817	0.0772166	0.0649318	0.0449876	0.0405339	0.319683	0.0340868	0.0342499	0.0327048	0.0321812	0.0307804	0.0285418	0.0302414	0.0269577	0.0262173	0.0261526	0.0255764	0.02514	0.0246107	0.0242275	0.0234631	0.0233009	0.022727	0.022019	0.0204996	0.017611	0.0128458	0.00668261	0.0197309	0.360681	0.00650743	0.00265328	0.00251306	0.00247872	

170	0.016	1	0	task-0:0.162	|	0.297054	0.230393	0.22991	0.223565	0.220796	0.21712	0.215823	0.21279	0.210942	0.210103	0.208168	0.207512	0.206151	0.204642	0.203894	0.201657	0.198964	0.201943	0.197538	0.196456	0.195479	0.193846	0.190134	0.190662	0.204112	0.184409	0.18407	0.183116	0.182009	0.179738	0.181683	0.180829	0.177085	0.176714	0.175533	0.172984	0.170633	0.178254	0.169077	0.169008	0.168741	0.167776	0.16785	0.166719	0.166842	0.166802	0.16627	0.165984	0.165317	0.16378	0.166829	0.163811	0.163446	0.163172	0.162541	0.161276	0.162375	0.161268	0.161002	0.160765	0.160427	0.15961	0.159684	0.158319	0.158646	0.158574	0.158281	0.157599	0.15737	0.156374	0.156721	0.156681	0.156524	0.156127	0.155295	0.156482	0.154433	0.15474	0.154692	0.154537	0.154176	0.153569	0.154185	0.153628	0.153578	0.153537	0.15344	0.153197	0.153459	0.134366	0.133754	0.132014	0.131755	0.128201	0.124273	0.119913	0.113026	0.100068	0.069416	0.0549166	0.0337785	0.0266114	0.0229486	0.0188045	0.0121193	0.00891189	0.0359654	0.00725004	0.00701217	0.00666806	0.0063703	0.0059525	0.00519663	0.00416207	0.00333516	0.00319844	0.00269126	0.00258937	0.00247422	

140	0.075	1	0	task-0:0.374	|	0.258948	0.252651	0.236259	0.216591	0.253746	0.210072	0.208425	0.207296	0.204869	0.203499	0.202764	0.201402	0.20048	0.199965	0.1987	0.198243	0.197829	0.196647	0.196394	0.195883	0.19487	0.194078	0.192171	0.189138	0.195854	0.18857	0.187727	0.18726	0.186135	0.184525	0.185632	0.18372	0.182969	0.182602	0.181792	0.180563	0.177828	0.172238	0.163792	0.271749	0.163621	0.162162	0.162313	0.162202	0.161747	0.160723	0.161171	0.159912	0.160007	0.159966	0.159692	0.159312	0.158782	0.157519	0.158692	0.157814	0.157646	0.157577	0.157337	0.156787	0.190145	0.14518	0.144987	0.143116	0.142393	0.141222	0.141239	0.139125	0.136046	0.134973	0.133442	0.133018	0.129266	0.119949	0.104049	0.132272	0.0918028	0.0845817	0.0772166	0.0649318	0.0449876	0.0405339	0.319683	0.0340868	0.0342499	0.0327048	0.0321812	0.0307804	0.0285418	0.0302414	0.0269577	0.0262173	0.0261526	0.0255764	0.02514	0.0246107	0.0242275	0.0234631	0.0233009	0.022727	0.022019	0.0204996	0.017611	0.0128458	0.00668261	0.0197309	0.360681	0.00650743	0.00265328	0.00251306	0.00247872	

170	0.014	1	0	task-0:0.162	|	0.297054	0.230393	0.22991	0.223565	0.220796	0.21712	0.215823	0.21279	0.210942	0.210103	0.208168	0.207512	0.206151	0.204642	0.203894	0.201657	0.198964	0.201943	0.197538	0.196456	0.195479	0.193846	0.190134	0.190662	0.204112	0.184409	0.18407	0.183116	0.182009	0.179738	0.181683	0.180829	0.177085	0.176714	0.175533	0.172984	0.170633	0.178254	0.169077	0.169008	0.168741	0.167776	0.16785	0.166719	0.166842	0.166802	0.16627	0.165984	0.165317	0.16378	0.166829	0.163811	0.163446	0.163172	0.162541	0.161276	0.162375	0.161268	0.161002	0.160765	0.160427	0.15961	0.159684	0.158319	0.158646	0.158574	0.158281	0.157599	0.15737	0.156374	0.156721	0.156681	0.156524	0.156127	0.155295	0.156482	0.154433	0.15474	0.154692	0.154537	0.154176	0.153569	0.154185	0.153628	0.153578	0.153537	0.15344	0.153197	0.153459	0.134366	0.133754	0.132014	0.131755	0.128201	0.124273	0.119913	0.113026	0.100068	0.069416	0.0549166	0.0337785	0.0266114	0.0229486	0.0188045	0.0121193	0.00891189	0.0359654	0.00725004	0.00701217	0.00666806	0.0063703	0.0059525	0.00519663	0.00416207	0.00333516	0.00319844	0.00269126	0.00258937	0.00247422	

