24	0.015	4	0	task-3:0.392	task-0:0.418	task-1:0.35	task-2:0.434	|	0.0581784	0.0840099	0.0811141	0.0633792	0.0551122	0.0551076	0.0552685	0.0551524	0.0544888	0.0549707	0.0548518	0.0543447	0.0540515	0.0538072	0.0536479	0.044959	0.0424298	0.047191	0.049417	0.0482837	0.0478305	0.045969	0.0448545	0.0394083	
40	0.031	4	0	task-3:0.404	task-0:0.418	task-1:0.398	task-2:0.45	|	0.0850421	0.073999	0.0713029	0.0548148	0.055222	0.0564851	0.0567857	0.0554257	0.0549752	0.0549337	0.0544348	0.0540687	0.0541617	0.054548	0.0560877	0.0541535	0.053296	0.0522333	0.0505988	0.0493667	0.0477661	0.0465693	0.0450793	0.0443798	0.0441361	0.0437446	0.0434603	0.0432381	0.0427104	0.0425132	0.0423106	0.0420415	0.0417651	0.0415234	0.0414189	0.0413727	0.0413296	0.0411117	0.0580121	0.0398931	

34	0.032	4	0	task-3:0.422	task-0:0.402	task-1:0.458	task-2:0.426	|	0.0959792	0.0621879	0.0597351	0.0559499	0.0559286	0.0544227	0.0553368	0.0557439	0.0549339	0.054168	0.0541251	0.0539381	0.0537979	0.0536903	0.0538326	0.0544385	0.0553574	0.0569657	0.0565152	0.0543212	0.0552921	0.0480636	0.0487775	0.0469848	0.0431942	0.0431237	0.0440602	0.0424653	0.0409829	0.0408918	0.0407577	0.0410522	0.0403835	0.0391691	

278	0.218	4	0	task-3:0.534	task-0:0.406	task-1:0.376	task-2:0.506	|	0.0669421	0.0755342	0.0733088	0.0582251	0.0555014	0.0555069	0.0548826	0.0548809	0.054818	0.0548126	0.0547306	0.0547009	0.0546976	0.0548317	0.0553142	0.0597044	0.0555388	0.0467186	0.0462656	0.0458571	0.0781906	0.0796853	0.0744903	0.0664214	0.0592106	0.0558963	0.0549047	0.0546366	0.0545791	0.0545781	0.0545842	0.0545974	0.0546106	0.054605	0.0545937	0.0545897	0.0545884	0.0545845	0.0545786	0.0545747	0.0545722	0.0545635	0.0553584	0.0553317	0.0545509	0.0545507	0.0482248	0.0476316	0.054174	0.0543166	0.0493562	0.04974	0.0536805	0.0550095	0.055095	0.0548846	0.0547275	0.0547175	0.0547688	0.0547574	0.0547181	0.0546805	0.0546464	0.0546171	0.0545926	0.0545742	0.0545624	0.0545558	0.0545521	0.0545485	0.054542	0.0723052	0.0704502	0.046419	0.0545401	0.0545467	0.0545876	0.0547616	0.0547401	0.0546281	0.0546159	0.0546245	0.0545983	0.0545649	0.0545387	0.0545222	0.0545178	0.0545256	0.0545464	0.0545682	0.0545635	0.0545504	0.0545372	0.0545278	0.0545165	0.0544825	0.0543936	0.0543487	0.0543569	0.0543824	0.0544258	0.0544813	0.0545468	0.0545804	0.0545642	0.0545348	0.0544971	0.0544516	0.0543844	0.0542215	0.053805	0.0537832	0.0539489	0.0541277	0.0543172	0.0544772	0.0544631	0.0543932	0.0542951	0.0543015	0.0543438	0.0543627	0.0543886	0.0544041	0.0543954	0.0543759	0.0543616	0.0543535	0.0543535	0.0543382	0.0543215	0.0543278	0.054328	0.0543282	0.0543295	0.0543244	0.0543291	0.0543397	0.0543505	0.0543668	0.0543095	0.0542503	0.0542147	0.0541919	0.0541662	0.0541376	0.0540919	0.0540393	0.0539829	0.0539213	0.0538552	0.0537837	0.0536667	0.0535039	0.0533079	0.0530834	0.052895	0.0527074	0.0524918	0.0522886	0.052137	0.0521428	0.0503579	0.0496898	0.048641	0.0480842	0.0481065	0.0475701	0.0470294	0.0467128	0.0467916	0.0465742	0.0461712	0.0459052	0.0456104	0.0452344	0.0447933	0.0442714	0.0437541	0.0430729	0.0423893	0.0416801	0.0409825	0.0408066	0.0403639	0.0401544	0.0401596	0.0401458	0.0402215	0.0404368	0.0405617	0.0408074	0.041128	0.0415307	0.0420567	0.0426141	0.043353	0.0443715	0.0456598	0.0472659	0.0491234	0.0487884	0.0492977	0.0491919	0.0494801	0.0499128	0.0504346	0.0507829	0.0512502	0.0514741	0.0518268	0.0518956	0.0518356	0.0518605	0.0519235	0.0520104	0.0519856	0.0519462	0.0519108	0.0519144	0.0519302	0.0519547	0.0519513	0.0519337	0.0519112	0.0518861	0.0518533	0.0518398	0.0518148	0.0517829	0.0517463	0.0517221	0.0516889	0.0516523	0.0516352	0.0516273	0.051603	0.0515682	0.0515348	0.0514982	0.0514529	0.0513973	0.0513813	0.0513633	0.0513303	0.0512776	0.0512249	0.0511624	0.0510863	0.0509922	0.0508757	0.050732	0.0505541	0.050336	0.0500749	0.0499435	0.0499186	0.049879	0.0498074	0.0494254	0.0413488	0.0412078	0.0411057	0.0410291	0.0409401	0.0408554	0.0407523	0.0406384	0.04052	0.0404004	0.0402475	0.0401536	0.040072	0.0400315	0.0400424	0.0400876	0.0402933	0.0396861	

40	0.032	4	0	task-3:0.404	task-0:0.418	task-1:0.398	task-2:0.45	|	0.0850421	0.073999	0.0713029	0.0548148	0.055222	0.0564851	0.0567857	0.0554257	0.0549752	0.0549337	0.0544348	0.0540687	0.0541617	0.054548	0.0560877	0.0541535	0.053296	0.0522333	0.0505988	0.0493667	0.0477661	0.0465693	0.0450793	0.0443798	0.0441361	0.0437446	0.0434603	0.0432381	0.0427104	0.0425132	0.0423106	0.0420415	0.0417651	0.0415234	0.0414189	0.0413727	0.0413296	0.0411117	0.0580121	0.0398931	

34	0.016	4	0	task-3:0.422	task-0:0.402	task-1:0.458	task-2:0.426	|	0.0959792	0.0621879	0.0597351	0.0559499	0.0559286	0.0544227	0.0553368	0.0557439	0.0549339	0.054168	0.0541251	0.0539381	0.0537979	0.0536903	0.0538326	0.0544385	0.0553574	0.0569657	0.0565152	0.0543212	0.0552921	0.0480636	0.0487775	0.0469848	0.0431942	0.0431237	0.0440602	0.0424653	0.0409829	0.0408918	0.0407577	0.0410522	0.0403835	0.0391691	

40	0.031	4	0	task-3:0.404	task-0:0.418	task-1:0.398	task-2:0.45	|	0.0850421	0.073999	0.0713029	0.0548148	0.055222	0.0564851	0.0567857	0.0554257	0.0549752	0.0549337	0.0544348	0.0540687	0.0541617	0.054548	0.0560877	0.0541535	0.053296	0.0522333	0.0505988	0.0493667	0.0477661	0.0465693	0.0450793	0.0443798	0.0441361	0.0437446	0.0434603	0.0432381	0.0427104	0.0425132	0.0423106	0.0420415	0.0417651	0.0415234	0.0414189	0.0413727	0.0413296	0.0411117	0.0580121	0.0398931	

25	0.015	4	0	task-3:0.468	task-0:0.4	task-1:0.344	task-2:0.482	|	0.0576542	0.104629	0.102689	0.067413	0.0555561	0.0551852	0.0553372	0.0557794	0.0535863	0.054114	0.053781	0.0522454	0.0508332	0.0497713	0.0487873	0.0482248	0.0474928	0.0463219	0.0463976	0.0457774	0.0436926	0.0433453	0.0418637	0.0413915	0.0398452	

71	0.063	4	0	task-3:0.44	task-0:0.432	task-1:0.444	task-2:0.39	|	0.0675425	0.0727062	0.0681231	0.0546325	0.0613796	0.061379	0.0564751	0.0549387	0.0548558	0.0543965	0.0544883	0.0544814	0.0544628	0.0543713	0.0544283	0.0549983	0.0546988	0.0546932	0.0549382	0.0548131	0.0545285	0.0540357	0.0536551	0.0532689	0.0530021	0.0524124	0.0519689	0.0514381	0.0512603	0.0509449	0.0506294	0.0503021	0.0499722	0.0499787	0.049645	0.0497208	0.0496021	0.0493399	0.0492613	0.0492548	0.0492187	0.0492675	0.0493259	0.0494946	0.0498274	0.049694	0.0498081	0.0499231	0.0496914	0.0495801	0.0494347	0.0492116	0.0489678	0.0486446	0.0481857	0.0475838	0.0468131	0.0462347	0.0454896	0.0451573	0.044297	0.043587	0.0428364	0.0424321	0.0418403	0.041353	0.0408992	0.0405942	0.0403284	0.0401299	0.0399746	

31	0.031	4	0	task-3:0.442	task-0:0.374	task-1:0.378	task-2:0.482	|	0.0547922	0.107997	0.106677	0.0854024	0.05981	0.0556825	0.0555941	0.055684	0.055671	0.0546536	0.0547464	0.0545736	0.0545023	0.0543095	0.0548521	0.0544303	0.0534313	0.0533324	0.0522513	0.050794	0.0500178	0.0486727	0.0475267	0.0465059	0.0455853	0.044171	0.0427285	0.0417363	0.0407913	0.0400826	0.039165	

125	0.094	4	0	task-3:0.392	task-0:0.416	task-1:0.396	task-2:0.444	|	0.0700797	0.0835206	0.0819642	0.0586688	0.0595298	0.0567817	0.0544637	0.0556624	0.0552187	0.0545423	0.0549311	0.0547267	0.0544698	0.0546125	0.0545788	0.0544574	0.0544661	0.0544591	0.054452	0.0545268	0.0547234	0.0550797	0.055319	0.0545767	0.0553798	0.0551727	0.0550613	0.0545962	0.0541706	0.0539623	0.0536505	0.0528084	0.052254	0.0524243	0.0528145	0.0532247	0.0535127	0.0536333	0.0536421	0.05349	0.0530464	0.0527588	0.0527219	0.0527441	0.0527003	0.0521656	0.0514314	0.050109	0.0480563	0.0483731	0.0496905	0.050764	0.0512879	0.0512594	0.0511534	0.0510548	0.0510132	0.0510936	0.0513585	0.0515748	0.0519066	0.0925035	0.0925071	0.0520628	0.0524835	0.0523163	0.0523002	0.0515285	0.0514724	0.052196	0.0521823	0.0520567	0.0520274	0.0520945	0.0521249	0.0521178	0.0520911	0.05207	0.0520612	0.0520573	0.0520436	0.0520229	0.0519989	0.0519717	0.0519382	0.051899	0.0518493	0.0517872	0.0517092	0.0516097	0.0514889	0.0512657	0.0509761	0.0506467	0.0502639	0.0498064	0.0492818	0.049261	0.049028	0.0487464	0.0483107	0.048319	0.0485604	0.0486082	0.0485594	0.048504	0.0484244	0.0483149	0.0481729	0.0480011	0.0480963	0.0483394	0.0485187	0.0488596	0.0494218	0.0492739	0.0491777	0.0495021	0.0492552	0.0490078	0.0489068	0.0487604	0.0487175	0.0485817	0.0392449	

31	0.031	4	0	task-3:0.442	task-0:0.374	task-1:0.378	task-2:0.482	|	0.0547922	0.107997	0.106677	0.0854024	0.05981	0.0556825	0.0555941	0.055684	0.055671	0.0546536	0.0547464	0.0545736	0.0545023	0.0543095	0.0548521	0.0544303	0.0534313	0.0533324	0.0522513	0.050794	0.0500178	0.0486727	0.0475267	0.0465059	0.0455853	0.044171	0.0427285	0.0417363	0.0407913	0.0400826	0.039165	

125	0.094	4	0	task-3:0.392	task-0:0.416	task-1:0.396	task-2:0.444	|	0.0700797	0.0835206	0.0819642	0.0586688	0.0595298	0.0567817	0.0544637	0.0556624	0.0552187	0.0545423	0.0549311	0.0547267	0.0544698	0.0546125	0.0545788	0.0544574	0.0544661	0.0544591	0.054452	0.0545268	0.0547234	0.0550797	0.055319	0.0545767	0.0553798	0.0551727	0.0550613	0.0545962	0.0541706	0.0539623	0.0536505	0.0528084	0.052254	0.0524243	0.0528145	0.0532247	0.0535127	0.0536333	0.0536421	0.05349	0.0530464	0.0527588	0.0527219	0.0527441	0.0527003	0.0521656	0.0514314	0.050109	0.0480563	0.0483731	0.0496905	0.050764	0.0512879	0.0512594	0.0511534	0.0510548	0.0510132	0.0510936	0.0513585	0.0515748	0.0519066	0.0925035	0.0925071	0.0520628	0.0524835	0.0523163	0.0523002	0.0515285	0.0514724	0.052196	0.0521823	0.0520567	0.0520274	0.0520945	0.0521249	0.0521178	0.0520911	0.05207	0.0520612	0.0520573	0.0520436	0.0520229	0.0519989	0.0519717	0.0519382	0.051899	0.0518493	0.0517872	0.0517092	0.0516097	0.0514889	0.0512657	0.0509761	0.0506467	0.0502639	0.0498064	0.0492818	0.049261	0.049028	0.0487464	0.0483107	0.048319	0.0485604	0.0486082	0.0485594	0.048504	0.0484244	0.0483149	0.0481729	0.0480011	0.0480963	0.0483394	0.0485187	0.0488596	0.0494218	0.0492739	0.0491777	0.0495021	0.0492552	0.0490078	0.0489068	0.0487604	0.0487175	0.0485817	0.0392449	

31	0.031	4	0	task-3:0.442	task-0:0.374	task-1:0.378	task-2:0.482	|	0.0547922	0.107997	0.106677	0.0854024	0.05981	0.0556825	0.0555941	0.055684	0.055671	0.0546536	0.0547464	0.0545736	0.0545023	0.0543095	0.0548521	0.0544303	0.0534313	0.0533324	0.0522513	0.050794	0.0500178	0.0486727	0.0475267	0.0465059	0.0455853	0.044171	0.0427285	0.0417363	0.0407913	0.0400826	0.039165	

25	0.016	4	0	task-3:0.468	task-0:0.4	task-1:0.344	task-2:0.482	|	0.0576542	0.104629	0.102689	0.067413	0.0555561	0.0551852	0.0553372	0.0557794	0.0535863	0.054114	0.053781	0.0522454	0.0508332	0.0497713	0.0487873	0.0482248	0.0474928	0.0463219	0.0463976	0.0457774	0.0436926	0.0433453	0.0418637	0.0413915	0.0398452	

31	0.031	4	0	task-3:0.442	task-0:0.374	task-1:0.378	task-2:0.482	|	0.0547922	0.107997	0.106677	0.0854024	0.05981	0.0556825	0.0555941	0.055684	0.055671	0.0546536	0.0547464	0.0545736	0.0545023	0.0543095	0.0548521	0.0544303	0.0534313	0.0533324	0.0522513	0.050794	0.0500178	0.0486727	0.0475267	0.0465059	0.0455853	0.044171	0.0427285	0.0417363	0.0407913	0.0400826	0.039165	

29	0.031	4	0	task-3:0.444	task-0:0.298	task-1:0.372	task-2:0.466	|	0.0599989	0.0816035	0.0716443	0.0584864	0.0610533	0.0603418	0.0575541	0.0572465	0.0565035	0.0562224	0.0557	0.0545005	0.0530146	0.0513079	0.0495062	0.0485376	0.0463082	0.0457103	0.0451881	0.0443054	0.0436544	0.0433762	0.0466606	0.0446766	0.0441082	0.0429478	0.0412581	0.0400436	0.0388534	

89	0.078	4	0	task-3:0.42	task-0:0.376	task-1:0.448	task-2:0.398	|	0.0550667	0.10226	0.0971376	0.0746723	0.0572466	0.0568325	0.0545918	0.0575993	0.0575932	0.0551882	0.0544469	0.0544491	0.0544896	0.0544775	0.0544278	0.054882	0.0586688	0.0575111	0.0551093	0.0549331	0.0550231	0.0546026	0.0538085	0.0533966	0.0532713	0.0534241	0.0537619	0.0542605	0.0547821	0.0550561	0.0550305	0.0548374	0.0546206	0.0543545	0.0541377	0.0538971	0.0536726	0.0539764	0.0572111	0.0590928	0.0565882	0.057308	0.0553718	0.0540685	0.0515883	0.0529723	0.0513229	0.0476399	0.0627626	0.0511914	0.0505959	0.050312	0.0475106	0.0465664	0.0462778	0.0467144	0.0455115	0.0422835	0.040522	0.0403223	0.0410917	0.042278	0.0434657	0.0449076	0.046502	0.0478835	0.0483017	0.0491281	0.050197	0.0509266	0.050775	0.0510844	0.051266	0.0508235	0.0503627	0.0496403	0.0490333	0.0482385	0.0474875	0.0468353	0.046493	0.0455848	0.0444288	0.0430708	0.0421951	0.0417454	0.0410583	0.0403622	0.0383606	

125	0.094	4	0	task-3:0.392	task-0:0.416	task-1:0.396	task-2:0.444	|	0.0700797	0.0835206	0.0819642	0.0586688	0.0595298	0.0567817	0.0544637	0.0556624	0.0552187	0.0545423	0.0549311	0.0547267	0.0544698	0.0546125	0.0545788	0.0544574	0.0544661	0.0544591	0.054452	0.0545268	0.0547234	0.0550797	0.055319	0.0545767	0.0553798	0.0551727	0.0550613	0.0545962	0.0541706	0.0539623	0.0536505	0.0528084	0.052254	0.0524243	0.0528145	0.0532247	0.0535127	0.0536333	0.0536421	0.05349	0.0530464	0.0527588	0.0527219	0.0527441	0.0527003	0.0521656	0.0514314	0.050109	0.0480563	0.0483731	0.0496905	0.050764	0.0512879	0.0512594	0.0511534	0.0510548	0.0510132	0.0510936	0.0513585	0.0515748	0.0519066	0.0925035	0.0925071	0.0520628	0.0524835	0.0523163	0.0523002	0.0515285	0.0514724	0.052196	0.0521823	0.0520567	0.0520274	0.0520945	0.0521249	0.0521178	0.0520911	0.05207	0.0520612	0.0520573	0.0520436	0.0520229	0.0519989	0.0519717	0.0519382	0.051899	0.0518493	0.0517872	0.0517092	0.0516097	0.0514889	0.0512657	0.0509761	0.0506467	0.0502639	0.0498064	0.0492818	0.049261	0.049028	0.0487464	0.0483107	0.048319	0.0485604	0.0486082	0.0485594	0.048504	0.0484244	0.0483149	0.0481729	0.0480011	0.0480963	0.0483394	0.0485187	0.0488596	0.0494218	0.0492739	0.0491777	0.0495021	0.0492552	0.0490078	0.0489068	0.0487604	0.0487175	0.0485817	0.0392449	

25	0.031	4	0	task-3:0.468	task-0:0.4	task-1:0.344	task-2:0.482	|	0.0576542	0.104629	0.102689	0.067413	0.0555561	0.0551852	0.0553372	0.0557794	0.0535863	0.054114	0.053781	0.0522454	0.0508332	0.0497713	0.0487873	0.0482248	0.0474928	0.0463219	0.0463976	0.0457774	0.0436926	0.0433453	0.0418637	0.0413915	0.0398452	

31	0.016	4	0	task-3:0.442	task-0:0.374	task-1:0.378	task-2:0.482	|	0.0547922	0.107997	0.106677	0.0854024	0.05981	0.0556825	0.0555941	0.055684	0.055671	0.0546536	0.0547464	0.0545736	0.0545023	0.0543095	0.0548521	0.0544303	0.0534313	0.0533324	0.0522513	0.050794	0.0500178	0.0486727	0.0475267	0.0465059	0.0455853	0.044171	0.0427285	0.0417363	0.0407913	0.0400826	0.039165	

29	0.015	4	0	task-3:0.444	task-0:0.298	task-1:0.372	task-2:0.466	|	0.0599989	0.0816035	0.0716443	0.0584864	0.0610533	0.0603418	0.0575541	0.0572465	0.0565035	0.0562224	0.0557	0.0545005	0.0530146	0.0513079	0.0495062	0.0485376	0.0463082	0.0457103	0.0451881	0.0443054	0.0436544	0.0433762	0.0466606	0.0446766	0.0441082	0.0429478	0.0412581	0.0400436	0.0388534	

25	0.031	4	0	task-3:0.468	task-0:0.4	task-1:0.344	task-2:0.482	|	0.0576542	0.104629	0.102689	0.067413	0.0555561	0.0551852	0.0553372	0.0557794	0.0535863	0.054114	0.053781	0.0522454	0.0508332	0.0497713	0.0487873	0.0482248	0.0474928	0.0463219	0.0463976	0.0457774	0.0436926	0.0433453	0.0418637	0.0413915	0.0398452	

31	0.016	4	0	task-3:0.442	task-0:0.374	task-1:0.378	task-2:0.482	|	0.0547922	0.107997	0.106677	0.0854024	0.05981	0.0556825	0.0555941	0.055684	0.055671	0.0546536	0.0547464	0.0545736	0.0545023	0.0543095	0.0548521	0.0544303	0.0534313	0.0533324	0.0522513	0.050794	0.0500178	0.0486727	0.0475267	0.0465059	0.0455853	0.044171	0.0427285	0.0417363	0.0407913	0.0400826	0.039165	

45	0.031	4	0	task-3:0.284	task-0:0.296	task-1:0.298	task-2:0.27	|	0.0761155	0.0663063	0.06128	0.0549017	0.0547045	0.055073	0.0546866	0.0569772	0.0569307	0.0542024	0.0546468	0.0546169	0.054366	0.0554209	0.0554128	0.0546211	0.0544005	0.0544246	0.0544968	0.0545312	0.0545873	0.0544415	0.0543451	0.0541623	0.0539102	0.0537355	0.0534117	0.053125	0.052868	0.0524645	0.0518616	0.051228	0.0503891	0.0494476	0.0506729	0.0487521	0.0484353	0.0486986	0.049099	0.0480989	0.046227	0.0449525	0.044079	0.0419277	0.0393867	

25	0.032	4	0	task-3:0.468	task-0:0.4	task-1:0.344	task-2:0.482	|	0.0576542	0.104629	0.102689	0.067413	0.0555561	0.0551852	0.0553372	0.0557794	0.0535863	0.054114	0.053781	0.0522454	0.0508332	0.0497713	0.0487873	0.0482248	0.0474928	0.0463219	0.0463976	0.0457774	0.0436926	0.0433453	0.0418637	0.0413915	0.0398452	

31	0.015	4	0	task-3:0.442	task-0:0.374	task-1:0.378	task-2:0.482	|	0.0547922	0.107997	0.106677	0.0854024	0.05981	0.0556825	0.0555941	0.055684	0.055671	0.0546536	0.0547464	0.0545736	0.0545023	0.0543095	0.0548521	0.0544303	0.0534313	0.0533324	0.0522513	0.050794	0.0500178	0.0486727	0.0475267	0.0465059	0.0455853	0.044171	0.0427285	0.0417363	0.0407913	0.0400826	0.039165	

25	0.015	4	0	task-3:0.468	task-0:0.4	task-1:0.344	task-2:0.482	|	0.0576542	0.104629	0.102689	0.067413	0.0555561	0.0551852	0.0553372	0.0557794	0.0535863	0.054114	0.053781	0.0522454	0.0508332	0.0497713	0.0487873	0.0482248	0.0474928	0.0463219	0.0463976	0.0457774	0.0436926	0.0433453	0.0418637	0.0413915	0.0398452	

31	0.032	4	0	task-3:0.442	task-0:0.374	task-1:0.378	task-2:0.482	|	0.0547922	0.107997	0.106677	0.0854024	0.05981	0.0556825	0.0555941	0.055684	0.055671	0.0546536	0.0547464	0.0545736	0.0545023	0.0543095	0.0548521	0.0544303	0.0534313	0.0533324	0.0522513	0.050794	0.0500178	0.0486727	0.0475267	0.0465059	0.0455853	0.044171	0.0427285	0.0417363	0.0407913	0.0400826	0.039165	

25	0.015	4	0	task-3:0.468	task-0:0.4	task-1:0.344	task-2:0.482	|	0.0576542	0.104629	0.102689	0.067413	0.0555561	0.0551852	0.0553372	0.0557794	0.0535863	0.054114	0.053781	0.0522454	0.0508332	0.0497713	0.0487873	0.0482248	0.0474928	0.0463219	0.0463976	0.0457774	0.0436926	0.0433453	0.0418637	0.0413915	0.0398452	

31	0.032	4	0	task-3:0.442	task-0:0.374	task-1:0.378	task-2:0.482	|	0.0547922	0.107997	0.106677	0.0854024	0.05981	0.0556825	0.0555941	0.055684	0.055671	0.0546536	0.0547464	0.0545736	0.0545023	0.0543095	0.0548521	0.0544303	0.0534313	0.0533324	0.0522513	0.050794	0.0500178	0.0486727	0.0475267	0.0465059	0.0455853	0.044171	0.0427285	0.0417363	0.0407913	0.0400826	0.039165	

45	0.031	4	0	task-3:0.284	task-0:0.296	task-1:0.298	task-2:0.27	|	0.0761155	0.0663063	0.06128	0.0549017	0.0547045	0.055073	0.0546866	0.0569772	0.0569307	0.0542024	0.0546468	0.0546169	0.054366	0.0554209	0.0554128	0.0546211	0.0544005	0.0544246	0.0544968	0.0545312	0.0545873	0.0544415	0.0543451	0.0541623	0.0539102	0.0537355	0.0534117	0.053125	0.052868	0.0524645	0.0518616	0.051228	0.0503891	0.0494476	0.0506729	0.0487521	0.0484353	0.0486986	0.049099	0.0480989	0.046227	0.0449525	0.044079	0.0419277	0.0393867	

125	0.094	4	0	task-3:0.392	task-0:0.416	task-1:0.396	task-2:0.444	|	0.0700797	0.0835206	0.0819642	0.0586688	0.0595298	0.0567817	0.0544637	0.0556624	0.0552187	0.0545423	0.0549311	0.0547267	0.0544698	0.0546125	0.0545788	0.0544574	0.0544661	0.0544591	0.054452	0.0545268	0.0547234	0.0550797	0.055319	0.0545767	0.0553798	0.0551727	0.0550613	0.0545962	0.0541706	0.0539623	0.0536505	0.0528084	0.052254	0.0524243	0.0528145	0.0532247	0.0535127	0.0536333	0.0536421	0.05349	0.0530464	0.0527588	0.0527219	0.0527441	0.0527003	0.0521656	0.0514314	0.050109	0.0480563	0.0483731	0.0496905	0.050764	0.0512879	0.0512594	0.0511534	0.0510548	0.0510132	0.0510936	0.0513585	0.0515748	0.0519066	0.0925035	0.0925071	0.0520628	0.0524835	0.0523163	0.0523002	0.0515285	0.0514724	0.052196	0.0521823	0.0520567	0.0520274	0.0520945	0.0521249	0.0521178	0.0520911	0.05207	0.0520612	0.0520573	0.0520436	0.0520229	0.0519989	0.0519717	0.0519382	0.051899	0.0518493	0.0517872	0.0517092	0.0516097	0.0514889	0.0512657	0.0509761	0.0506467	0.0502639	0.0498064	0.0492818	0.049261	0.049028	0.0487464	0.0483107	0.048319	0.0485604	0.0486082	0.0485594	0.048504	0.0484244	0.0483149	0.0481729	0.0480011	0.0480963	0.0483394	0.0485187	0.0488596	0.0494218	0.0492739	0.0491777	0.0495021	0.0492552	0.0490078	0.0489068	0.0487604	0.0487175	0.0485817	0.0392449	

111	0.078	4	0	task-3:0.414	task-0:0.316	task-1:0.206	task-2:0.454	|	0.0548882	0.090084	0.084338	0.0609059	0.0561312	0.0550964	0.0551924	0.0552583	0.0546347	0.0549007	0.0548925	0.0545898	0.0546462	0.0546774	0.0545775	0.0546113	0.0546111	0.0545752	0.0548981	0.0544475	0.054545	0.0545599	0.0545531	0.0540503	0.0464498	0.0462336	0.0469173	0.0539693	0.0537075	0.048671	0.0468104	0.0477386	0.0492023	0.0510767	0.0527501	0.0537923	0.0520089	0.0507199	0.0487812	0.0463189	0.044869	0.0479632	0.0507743	0.0588886	0.0531621	0.0610917	0.0570685	0.0579642	0.058453	0.0646751	0.0603667	0.0572851	0.0556771	0.0551185	0.0547359	0.0547556	0.0547084	0.0544655	0.0543039	0.0543249	0.0542576	0.0541262	0.054021	0.0539424	0.0537991	0.0535792	0.0533743	0.0532096	0.0530347	0.0528714	0.053488	0.0530991	0.0529888	0.0529365	0.052866	0.0528036	0.0527207	0.0526196	0.0523613	0.0513212	0.0476483	0.0475586	0.0472261	0.0471375	0.0472805	0.0474715	0.0474291	0.0473801	0.0472269	0.0471616	0.0474318	0.0473962	0.0472932	0.0440207	0.0437304	0.0451338	0.0468881	0.046534	0.044216	0.0437104	0.0436743	0.0436662	0.0436572	0.0436416	0.0436259	0.043607	0.0435847	0.0435552	0.0435287	0.0434912	0.0279396	

111	0.109	4	0	task-3:0.414	task-0:0.316	task-1:0.206	task-2:0.454	|	0.0548882	0.090084	0.084338	0.0609059	0.0561312	0.0550964	0.0551924	0.0552583	0.0546347	0.0549007	0.0548925	0.0545898	0.0546462	0.0546774	0.0545775	0.0546113	0.0546111	0.0545752	0.0548981	0.0544475	0.054545	0.0545599	0.0545531	0.0540503	0.0464498	0.0462336	0.0469173	0.0539693	0.0537075	0.048671	0.0468104	0.0477386	0.0492023	0.0510767	0.0527501	0.0537923	0.0520089	0.0507199	0.0487812	0.0463189	0.044869	0.0479632	0.0507743	0.0588886	0.0531621	0.0610917	0.0570685	0.0579642	0.058453	0.0646751	0.0603667	0.0572851	0.0556771	0.0551185	0.0547359	0.0547556	0.0547084	0.0544655	0.0543039	0.0543249	0.0542576	0.0541262	0.054021	0.0539424	0.0537991	0.0535792	0.0533743	0.0532096	0.0530347	0.0528714	0.053488	0.0530991	0.0529888	0.0529365	0.052866	0.0528036	0.0527207	0.0526196	0.0523613	0.0513212	0.0476483	0.0475586	0.0472261	0.0471375	0.0472805	0.0474715	0.0474291	0.0473801	0.0472269	0.0471616	0.0474318	0.0473962	0.0472932	0.0440207	0.0437304	0.0451338	0.0468881	0.046534	0.044216	0.0437104	0.0436743	0.0436662	0.0436572	0.0436416	0.0436259	0.043607	0.0435847	0.0435552	0.0435287	0.0434912	0.0279396	

111	0.094	4	0	task-3:0.414	task-0:0.316	task-1:0.206	task-2:0.454	|	0.0548882	0.090084	0.084338	0.0609059	0.0561312	0.0550964	0.0551924	0.0552583	0.0546347	0.0549007	0.0548925	0.0545898	0.0546462	0.0546774	0.0545775	0.0546113	0.0546111	0.0545752	0.0548981	0.0544475	0.054545	0.0545599	0.0545531	0.0540503	0.0464498	0.0462336	0.0469173	0.0539693	0.0537075	0.048671	0.0468104	0.0477386	0.0492023	0.0510767	0.0527501	0.0537923	0.0520089	0.0507199	0.0487812	0.0463189	0.044869	0.0479632	0.0507743	0.0588886	0.0531621	0.0610917	0.0570685	0.0579642	0.058453	0.0646751	0.0603667	0.0572851	0.0556771	0.0551185	0.0547359	0.0547556	0.0547084	0.0544655	0.0543039	0.0543249	0.0542576	0.0541262	0.054021	0.0539424	0.0537991	0.0535792	0.0533743	0.0532096	0.0530347	0.0528714	0.053488	0.0530991	0.0529888	0.0529365	0.052866	0.0528036	0.0527207	0.0526196	0.0523613	0.0513212	0.0476483	0.0475586	0.0472261	0.0471375	0.0472805	0.0474715	0.0474291	0.0473801	0.0472269	0.0471616	0.0474318	0.0473962	0.0472932	0.0440207	0.0437304	0.0451338	0.0468881	0.046534	0.044216	0.0437104	0.0436743	0.0436662	0.0436572	0.0436416	0.0436259	0.043607	0.0435847	0.0435552	0.0435287	0.0434912	0.0279396	

